description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Mar 24 2021 386 Put (Weekly),PUT,SPY_032421P386,OPR,8.33,8.52,13.2,8.43,50,50,50X50,0,0.0,0.0,0.0,8.39,0,,1614887511406,1614978899866,4.81,18.342,-0.57,0.024,-0.189,0.349,-0.122,52,10.83,8.309,29.0,,386.0,1616616000000,17,S,1616630400000,100.0, ,,,57.32,0.03,0.41,False,True,False,03-07-2021
SPY Mar 24 2021 387 Put (Weekly),PUT,SPY_032421P387,OPR,8.72,8.98,11.13,8.85,50,50,50X50,0,11.13,11.13,0.0,8.86,1,,1614968444728,1614978899990,2.27,17.913,-0.596,0.024,-0.185,0.344,-0.128,56,7.76,8.762,29.0,,387.0,1616616000000,17,S,1616630400000,100.0, ,,,25.6,-0.01,-0.13,False,True,False,03-07-2021
SPY Mar 24 2021 388 Put (Weekly),PUT,SPY_032421P388,OPR,9.25,9.5,11.9,9.38,50,50,50X50,0,15.22,11.9,0.0,9.37,4,,1614968302436,1614978899952,2.53,17.503,-0.623,0.024,-0.179,0.337,-0.134,105,7.53,9.249,29.0,,388.0,1616616000000,17,S,1616630400000,100.0, ,,,27.07,0.01,0.1,False,True,False,03-07-2021
SPY Mar 24 2021 389 Put (Weekly),PUT,SPY_032421P389,OPR,9.82,10.03,12.74,9.93,50,3,50X3,0,12.74,12.74,0.0,9.9,1,,1614954721487,1614978899938,2.84,17.108,-0.651,0.024,-0.173,0.328,-0.14,91,7.37,9.771,29.0,,389.0,1616616000000,17,S,1616630400000,100.0, ,,,28.68,0.02,0.25,False,True,False,03-07-2021
SPY Mar 24 2021 390 Put (Weekly),PUT,SPY_032421P390,OPR,10.37,10.61,11.32,10.49,50,3,50X3,0,19.13,11.32,0.0,10.47,21,,1614974039938,1614978899952,0.85,16.725,-0.678,0.024,-0.167,0.318,-0.146,293,4.95,10.328,29.0,,390.0,1616616000000,17,S,1616630400000,100.0, ,,,8.12,0.02,0.19,False,True,False,03-07-2021
SPY Mar 24 2021 391 Put (Weekly),PUT,SPY_032421P391,OPR,10.95,11.21,20.44,11.08,50,50,50X50,0,0.0,0.0,0.0,11.08,0,,1614884185716,1614978899992,9.36,16.387,-0.705,0.024,-0.161,0.305,-0.152,195,13.07,10.929,29.0,,391.0,1616616000000,17,S,1616630400000,100.0, ,,,84.42,0.0,-0.03,False,True,False,03-07-2021
SPY Mar 24 2021 392 Put (Weekly),PUT,SPY_032421P392,OPR,11.63,11.87,17.5,11.75,50,2,50X2,0,0.0,0.0,0.0,11.74,0,,1614887663065,1614978899937,5.76,16.079,-0.732,0.023,-0.154,0.292,-0.158,200,9.13,11.57,29.0,,392.0,1616616000000,17,S,1616630400000,100.0, ,,,49.11,0.01,0.12,False,True,False,03-07-2021
SPY Mar 24 2021 393 Put (Weekly),PUT,SPY_032421P393,OPR,12.33,12.56,13.96,12.45,50,2,50X2,0,0.0,0.0,0.0,12.42,0,,1614799872370,1614978899937,1.54,15.788,-0.758,0.022,-0.147,0.276,-0.163,10,4.59,12.246,29.0,,393.0,1616616000000,17,S,1616630400000,100.0, ,,,12.37,0.02,0.18,False,True,False,03-07-2021
SPY Mar 24 2021 394 Put (Weekly),PUT,SPY_032421P394,OPR,13.05,13.29,20.58,13.17,50,50,50X50,0,0.0,0.0,0.0,13.15,0,,1614885856627,1614978899867,7.43,15.555,-0.783,0.021,-0.14,0.26,-0.169,6,10.21,12.967,29.0,,394.0,1616616000000,17,S,1616630400000,100.0, ,,,56.46,0.02,0.13,False,True,False,03-07-2021
SPY Mar 24 2021 395 Put (Weekly),PUT,SPY_032421P395,OPR,13.82,14.04,17.66,13.93,50,2,50X2,0,0.0,0.0,0.0,13.91,0,,1614871505770,1614978899952,3.75,15.333,-0.806,0.02,-0.133,0.242,-0.174,51,6.29,13.717,29.0,,395.0,1616616000000,17,S,1616630400000,100.0, ,,,26.93,0.02,0.12,False,True,False,03-07-2021
SPY Mar 24 2021 396 Put (Weekly),PUT,SPY_032421P396,OPR,14.61,14.83,20.66,14.72,50,2,50X2,0,0.0,0.0,0.0,14.71,0,,1614887916498,1614978899936,5.95,15.15,-0.828,0.019,-0.126,0.225,-0.179,1,8.29,14.503,29.0,,396.0,1616616000000,17,S,1616630400000,100.0, ,,,40.49,0.01,0.1,False,True,False,03-07-2021
SPY Mar 24 2021 397 Put (Weekly),PUT,SPY_032421P397,OPR,15.43,15.65,19.99,15.54,50,2,50X2,0,19.99,19.83,0.0,15.52,5,,1614967594701,1614978899936,4.47,14.972,-0.848,0.017,-0.119,0.207,-0.184,1,6.62,15.313,29.0,,397.0,1616616000000,17,S,1616630400000,100.0, ,,,28.77,0.02,0.11,False,True,False,03-07-2021
SPY Mar 24 2021 398 Put (Weekly),PUT,SPY_032421P398,OPR,16.23,16.49,20.9,16.36,2,50,2X50,0,20.9,20.68,0.0,16.37,6,,1614967594701,1614978899935,4.53,14.862,-0.866,0.016,-0.112,0.189,-0.188,0,6.53,16.159,29.0,,398.0,1616616000000,17,S,1616630400000,100.0, ,,,27.64,-0.01,-0.09,False,True,False,03-07-2021
SPY Mar 24 2021 399 Put (Weekly),PUT,SPY_032421P399,OPR,16.68,17.76,17.37,17.22,50,50,50X50,0,25.22,17.37,0.0,17.24,11,,1614975983181,1614978899954,0.13,14.76,-0.883,0.015,-0.106,0.172,-0.192,2,2.0,17.024,29.0,,399.0,1616616000000,17,S,1616630400000,100.0, ,,,0.73,-0.02,-0.14,False,True,False,03-07-2021
SPY Mar 24 2021 400 Put (Weekly),PUT,SPY_032421P400,OPR,17.51,18.64,25.98,18.08,150,50,150X50,0,26.16,24.96,0.0,18.13,5,,1614959932169,1614978899990,7.85,14.677,-0.898,0.013,-0.101,0.156,-0.195,86,9.61,17.909,29.0,,400.0,1616616000000,17,S,1616630400000,100.0, ,,,43.26,-0.06,-0.33,False,True,False,03-07-2021
SPY Mar 24 2021 401 Put (Weekly),PUT,SPY_032421P401,OPR,18.44,19.53,26.95,18.99,50,50,50X50,0,26.95,26.95,0.0,19.04,1,,1614958299979,1614978899990,7.91,14.631,-0.911,0.012,-0.095,0.141,-0.198,0,9.58,18.814,29.0,,401.0,1616616000000,17,S,1616630400000,100.0, ,,,41.53,-0.06,-0.3,False,True,False,03-07-2021
SPY Mar 24 2021 402 Put (Weekly),PUT,SPY_032421P402,OPR,19.68,20.22,27.9,19.95,50,50,50X50,0,27.9,27.9,0.0,19.96,1,,1614958299979,1614978899867,7.94,14.604,-0.922,0.011,-0.091,0.127,-0.201,0,9.53,19.734,29.0,,402.0,1616616000000,17,S,1616630400000,100.0, ,,,39.75,-0.01,-0.07,False,True,False,03-07-2021
SPY Mar 24 2021 403 Put (Weekly),PUT,SPY_032421P403,OPR,20.34,21.53,20.72,20.94,50,50,50X50,0,26.84,20.72,0.0,20.9,9,,1614976634522,1614978899954,-0.18,14.571,-0.932,0.01,-0.086,0.113,-0.204,1,1.35,20.664,29.0,,403.0,1616616000000,17,S,1616630400000,100.0, ,,,-0.85,0.04,0.18,False,True,False,03-07-2021
SPY Mar 24 2021 404 Put (Weekly),PUT,SPY_032421P404,OPR,21.51,22.1,0.0,21.81,50,50,50X50,0,0.0,0.0,0.0,21.84,0,,0,1614978899867,0.0,14.54,-0.942,0.009,-0.082,0.1,-0.206,0,1.44,21.604,29.0,,404.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,-0.03,-0.15,False,True,False,03-07-2021
SPY Mar 24 2021 405 Put (Weekly),PUT,SPY_032421P405,OPR,22.5,23.05,17.77,22.78,50,50,50X50,0,0.0,0.0,0.0,22.79,0,,1614020153549,1614978899867,-5.02,14.582,-0.949,0.008,-0.078,0.09,-0.208,3,-3.6,22.559,29.0,,405.0,1616616000000,17,S,1616630400000,100.0, ,,,-22.04,-0.02,-0.09,False,True,False,03-07-2021
SPY Mar 24 2021 406 Put (Weekly),PUT,SPY_032421P406,OPR,23.46,24.01,29.3,23.74,50,50,50X50,0,29.3,29.3,0.0,23.76,2,,1614955584420,1614978899867,5.54,14.609,-0.955,0.007,-0.075,0.08,-0.21,0,6.93,23.519,29.0,,406.0,1616616000000,17,S,1616630400000,100.0, ,,,23.34,-0.02,-0.09,False,True,False,03-07-2021
SPY Mar 24 2021 407 Put (Weekly),PUT,SPY_032421P407,OPR,24.15,25.35,0.0,24.75,50,50,50X50,0,0.0,0.0,0.0,24.72,0,,0,1614978899867,0.0,14.627,-0.961,0.006,-0.072,0.071,-0.212,0,1.38,24.484,29.0,,407.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.12,False,True,False,03-07-2021
SPY Mar 24 2021 408 Put (Weekly),PUT,SPY_032421P408,OPR,25.4,25.95,35.71,25.67,50,50,50X50,0,0.0,0.0,0.0,25.69,0,,1614883831845,1614978899867,10.02,14.644,-0.967,0.005,-0.069,0.062,-0.213,1,11.34,25.454,29.0,,408.0,1616616000000,17,S,1616630400000,100.0, ,,,38.99,-0.02,-0.07,False,True,False,03-07-2021
SPY Mar 24 2021 409 Put (Weekly),PUT,SPY_032421P409,OPR,26.1,27.3,0.0,26.7,50,50,50X50,0,0.0,0.0,0.0,26.67,0,,0,1614978899952,0.0,14.67,-0.971,0.005,-0.066,0.055,-0.215,0,1.33,26.429,29.0,,409.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.12,False,True,False,03-07-2021
SPY Mar 24 2021 410 Put (Weekly),PUT,SPY_032421P410,OPR,27.08,28.28,38.72,27.68,50,50,50X50,0,0.0,0.0,0.0,27.65,0,,1614884444666,1614978899867,11.07,14.754,-0.975,0.004,-0.064,0.048,-0.216,51,12.35,27.41,29.0,,410.0,1616616000000,17,S,1616630400000,100.0, ,,,40.04,0.03,0.11,False,True,False,03-07-2021
SPY Mar 24 2021 411 Put (Weekly),PUT,SPY_032421P411,OPR,28.06,29.26,0.0,28.66,50,50,50X50,0,0.0,0.0,0.0,28.64,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.044,NaN,0,1.29,NaN,29.0,,411.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.02,0.09,False,True,False,03-07-2021
SPY Mar 24 2021 412 Put (Weekly),PUT,SPY_032421P412,OPR,29.05,30.25,0.0,29.65,50,50,50X50,0,0.0,0.0,0.0,29.62,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.039,NaN,0,1.28,NaN,29.0,,412.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.1,False,True,False,03-07-2021
SPY Mar 24 2021 413 Put (Weekly),PUT,SPY_032421P413,OPR,30.32,31.07,0.0,30.7,50,50,50X50,0,0.0,0.0,0.0,30.61,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.034,NaN,0,1.32,NaN,29.0,,413.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.08,0.27,False,True,False,03-07-2021
SPY Mar 24 2021 414 Put (Weekly),PUT,SPY_032421P414,OPR,31.31,32.06,0.0,31.69,50,50,50X50,0,0.0,0.0,0.0,31.61,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.031,NaN,0,1.31,NaN,29.0,,414.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.08,0.25,False,True,False,03-07-2021
SPY Mar 24 2021 415 Put (Weekly),PUT,SPY_032421P415,OPR,32.02,33.22,0.0,32.62,50,50,50X50,0,0.0,0.0,0.0,32.6,0,,0,1614978899866,0.0,NaN,NaN,NaN,NaN,0.031,NaN,0,1.25,NaN,29.0,,415.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.02,0.06,False,True,False,03-07-2021
SPY Mar 24 2021 416 Put (Weekly),PUT,SPY_032421P416,OPR,33.3,34.05,0.0,33.67,50,50,50X50,0,0.0,0.0,0.0,33.59,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.027,NaN,0,1.3,NaN,29.0,,416.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.08,0.24,False,True,False,03-07-2021
SPY Mar 24 2021 417 Put (Weekly),PUT,SPY_032421P417,OPR,34.01,35.2,0.0,34.61,50,50,50X50,0,0.0,0.0,0.0,34.59,0,,0,1614978899952,0.0,NaN,NaN,NaN,NaN,0.025,NaN,0,1.23,NaN,29.0,,417.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.02,0.05,False,True,False,03-07-2021
SPY Mar 24 2021 418 Put (Weekly),PUT,SPY_032421P418,OPR,35.02,36.2,0.0,35.61,50,50,50X50,0,0.0,0.0,0.0,35.58,0,,0,1614978899867,0.0,NaN,NaN,NaN,NaN,0.023,NaN,0,1.24,NaN,29.0,,418.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.08,False,True,False,03-07-2021
SPY Mar 24 2021 419 Put (Weekly),PUT,SPY_032421P419,OPR,36.0,37.19,0.0,36.6,50,50,50X50,0,0.0,0.0,0.0,36.57,0,,0,1614978899952,0.0,NaN,NaN,NaN,NaN,0.021,NaN,0,1.23,NaN,29.0,,419.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.02,0.06,False,True,False,03-07-2021
SPY Mar 24 2021 420 Put (Weekly),PUT,SPY_032421P420,OPR,36.87,38.19,35.8,37.53,50,50,50X50,0,0.0,0.0,0.0,37.57,0,,1614796165688,1614978899992,-1.77,NaN,NaN,NaN,NaN,0.018,NaN,1,-0.57,NaN,29.0,,420.0,1616616000000,17,S,1616630400000,100.0, ,,,-4.71,-0.04,-0.1,False,True,False,03-07-2021
SPY Mar 24 2021 421 Put (Weekly),PUT,SPY_032421P421,OPR,38.01,39.19,0.0,38.6,50,50,50X50,0,0.0,0.0,0.0,38.56,0,,0,1614978899867,0.0,15.879,-0.992,0.001,-0.052,0.013,-0.226,0,1.23,38.321,29.0,,421.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.04,0.1,False,True,False,03-07-2021
SPY Mar 24 2021 422 Put (Weekly),PUT,SPY_032421P422,OPR,39.0,40.18,0.0,39.59,50,50,50X50,0,0.0,0.0,0.0,39.56,0,,0,1614978899867,0.0,15.885,-0.993,0.001,-0.051,0.011,-0.226,0,1.22,39.317,29.0,,422.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.08,False,True,False,03-07-2021
SPY Mar 24 2021 423 Put (Weekly),PUT,SPY_032421P423,OPR,40.27,41.18,0.0,40.73,50,50,50X50,0,0.0,0.0,0.0,40.56,0,,0,1614978899867,0.0,15.88,-0.994,0.001,-0.051,0.009,-0.227,0,1.35,40.313,29.0,,423.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.17,0.42,False,True,False,03-07-2021
SPY Mar 24 2021 424 Put (Weekly),PUT,SPY_032421P424,OPR,40.87,42.18,0.0,41.53,50,50,50X50,0,0.0,0.0,0.0,41.55,0,,0,1614978899990,0.0,15.885,-0.995,0.001,-0.05,0.008,-0.228,0,1.16,41.31,29.0,,424.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,-0.03,-0.07,False,True,False,03-07-2021
SPY Mar 24 2021 425 Put (Weekly),PUT,SPY_032421P425,OPR,42.0,43.18,38.17,42.59,50,50,50X50,0,0.0,0.0,0.0,42.55,0,,1614005815033,1614978899952,-4.38,15.889,-0.995,0.001,-0.05,0.007,-0.228,1,-3.2,42.308,29.0,,425.0,1616616000000,17,S,1616630400000,100.0, ,,,-10.29,0.04,0.09,False,True,False,03-07-2021
SPY Mar 24 2021 426 Put (Weekly),PUT,SPY_032421P426,OPR,42.86,44.18,0.0,43.52,50,50,50X50,0,0.0,0.0,0.0,43.55,0,,0,1614978899990,0.0,15.891,-0.996,0.0,-0.049,0.005,-0.229,0,1.15,43.306,29.0,,426.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,-0.03,-0.06,False,True,False,03-07-2021
SPY Mar 24 2021 430 Put (Weekly),PUT,SPY_032421P430,OPR,47.25,48.01,43.16,47.63,50,50,50X50,0,0.0,0.0,0.0,47.54,0,,1614005815033,1614978899867,-4.38,NaN,NaN,NaN,NaN,0.008,NaN,1,-3.21,NaN,29.0,,430.0,1616616000000,17,S,1616630400000,100.0, ,,,-9.22,0.09,0.18,False,True,False,03-07-2021
SPY Mar 24 2021 435 Put (Weekly),PUT,SPY_032421P435,OPR,52.25,53.0,0.0,52.63,50,50,50X50,0,0.0,0.0,0.0,52.54,0,,0,1614978899867,0.0,15.913,-0.997,0.0,-0.047,0.001,-0.234,0,1.25,52.298,29.0,,435.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.08,0.16,False,True,False,03-07-2021
SPY Mar 24 2021 440 Put (Weekly),PUT,SPY_032421P440,OPR,56.98,58.16,0.0,57.57,50,50,50X50,0,0.0,0.0,0.0,57.54,0,,0,1614978899954,0.0,15.963,-0.997,0.0,-0.047,0.0,-0.237,0,1.2,57.297,29.0,,440.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.03,0.05,False,True,False,03-07-2021
SPY Mar 24 2021 445 Put (Weekly),PUT,SPY_032421P445,OPR,62.18,63.16,0.0,62.67,50,50,50X50,0,0.0,0.0,0.0,62.54,0,,0,1614978899952,0.0,16.154,-0.997,0.0,-0.047,0.0,-0.24,0,1.3,62.297,29.0,,445.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.13,0.21,False,True,False,03-07-2021
SPY Mar 24 2021 450 Put (Weekly),PUT,SPY_032421P450,OPR,66.72,68.29,0.0,67.51,50,50,50X50,0,0.0,0.0,0.0,67.54,0,,0,1614978899990,0.0,NaN,NaN,NaN,NaN,0.005,NaN,0,1.13,NaN,29.0,,450.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,-0.03,-0.05,False,True,False,03-07-2021
SPY Mar 24 2021 455 Put (Weekly),PUT,SPY_032421P455,OPR,71.96,73.15,0.0,72.56,50,50,50X50,0,0.0,0.0,0.0,72.54,0,,0,1614978899867,0.0,18.395,-0.997,0.0,-0.047,0.0,-0.245,0,1.19,72.296,29.0,,455.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.02,0.02,False,True,False,03-07-2021
SPY Mar 24 2021 460 Put (Weekly),PUT,SPY_032421P460,OPR,77.23,78.15,0.0,77.69,50,50,50X50,0,0.0,0.0,0.0,77.54,0,,0,1614978899867,0.0,19.483,-0.997,0.0,-0.047,0.0,-0.248,0,1.32,77.296,29.0,,460.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.15,0.19,False,True,False,03-07-2021
SPY Mar 24 2021 465 Put (Weekly),PUT,SPY_032421P465,OPR,82.17,83.15,0.0,82.66,50,50,50X50,0,0.0,0.0,0.0,82.54,0,,0,1614978899867,0.0,20.563,-0.997,0.0,-0.047,0.0,-0.25,0,1.29,82.296,29.0,,465.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,0.12,0.15,False,True,False,03-07-2021
SPY Mar 24 2021 470 Put (Weekly),PUT,SPY_032421P470,OPR,86.71,88.28,0.0,87.5,50,50,50X50,0,0.0,0.0,0.0,87.54,0,,0,1614978899990,0.0,21.625,-0.997,0.0,-0.047,0.0,-0.253,0,1.13,87.296,29.0,,470.0,1616616000000,17,S,1616630400000,100.0, ,,,0.0,-0.04,-0.05,False,True,False,03-07-2021
SPY Mar 26 2021 190 Put (Weekly),PUT,SPY_032621P190,OPR,0.01,0.02,0.02,0.02,1155,1746,1155X1746,0,0.0,0.0,0.0,0.0,0,,1614891935207,1614978899982,0.02,69.922,0.0,0.0,0.0,0.0,0.0,600,0.02,0.0,29.0,,190.0,1616788800000,19,S,1616803200000,100.0, ,,,9900.0,0.01,7400.0,False,False,False,03-07-2021
SPY Mar 26 2021 195 Put (Weekly),PUT,SPY_032621P195,OPR,0.01,0.02,0.01,0.02,1512,1532,1512X1532,0,0.02,0.01,0.0,0.0,2,,1614972518974,1614978899982,0.01,69.922,0.0,0.0,0.0,0.0,0.0,586,0.01,0.0,29.0,,195.0,1616788800000,19,S,1616803200000,100.0, ,,,2400.0,0.01,3650.0,False,False,False,03-07-2021
SPY Mar 26 2021 200 Put (Weekly),PUT,SPY_032621P200,OPR,0.01,0.02,0.01,0.02,1500,986,1500X986,0,0.01,0.01,0.0,0.0,1,,1614977024054,1614978899982,0.01,70.076,0.0,0.0,0.0,0.0,0.0,122,0.01,0.001,29.0,,200.0,1616788800000,19,S,1616803200000,100.0, ,,,1150.0,0.01,1775.0,False,False,False,03-07-2021
SPY Mar 26 2021 205 Put (Weekly),PUT,SPY_032621P205,OPR,0.01,0.02,0.04,0.02,1749,50,1749X50,0,0.0,0.0,0.0,0.0,0,,1614885825984,1614978899982,0.04,70.124,0.0,0.0,-0.001,0.0,0.0,97,0.04,0.002,29.0,,205.0,1616788800000,19,S,1616803200000,100.0, ,,,2566.67,0.01,900.0,False,False,False,03-07-2021
SPY Mar 26 2021 210 Put (Weekly),PUT,SPY_032621P210,OPR,0.01,0.03,0.05,0.02,2249,2114,2249X2114,0,0.0,0.0,0.0,0.0,0,,1614885944805,1614978899836,0.05,70.143,0.0,0.0,-0.001,0.001,0.0,36,0.05,0.003,29.0,,210.0,1616788800000,19,S,1616803200000,100.0, ,,,1751.85,0.02,640.74,False,False,False,03-07-2021
SPY Mar 26 2021 215 Put (Weekly),PUT,SPY_032621P215,OPR,0.02,0.03,0.03,0.03,683,1579,683X1579,0,0.0,0.0,0.0,0.0,0,,1614881015706,1614978899982,0.03,70.259,0.0,0.0,-0.002,0.001,0.0,20,0.03,0.005,29.0,,215.0,1616788800000,19,S,1616803200000,100.0, ,,,525.0,0.02,420.83,False,False,False,03-07-2021
SPY Mar 26 2021 220 Put (Weekly),PUT,SPY_032621P220,OPR,0.02,0.03,0.05,0.03,1400,1275,1400X1275,0,0.05,0.05,0.0,0.01,13,,1614961352718,1614978899982,0.04,70.199,0.0,0.0,-0.002,0.001,0.0,96,0.05,0.008,29.0,,220.0,1616788800000,19,S,1616803200000,100.0, ,,,525.0,0.02,212.5,False,False,False,03-07-2021
SPY Mar 26 2021 225 Put (Weekly),PUT,SPY_032621P225,OPR,0.02,0.04,0.11,0.03,1911,2072,1911X2072,0,0.0,0.0,0.0,0.01,0,,1614356336272,1614978899836,0.1,70.231,-0.001,0.0,-0.004,0.002,0.0,6,0.11,0.013,29.0,,225.0,1616788800000,19,S,1616803200000,100.0, ,,,733.33,0.02,127.27,False,False,False,03-07-2021
SPY Mar 26 2021 230 Put (Weekly),PUT,SPY_032621P230,OPR,0.03,0.04,0.04,0.04,236,1469,236X1469,0,0.0,0.0,0.0,0.02,0,,1614621668311,1614978899836,0.02,70.23,-0.001,0.0,-0.006,0.003,0.0,133,0.04,0.021,29.0,,230.0,1616788800000,19,S,1616803200000,100.0, ,,,89.57,0.01,65.88,False,False,False,03-07-2021
SPY Mar 26 2021 235 Put (Weekly),PUT,SPY_032621P235,OPR,0.03,0.04,0.06,0.04,1650,910,1650X910,0,0.06,0.06,0.0,0.03,1,,1614954600158,1614978899982,0.03,69.538,-0.002,0.0,-0.007,0.005,0.0,24,0.06,0.03,29.0,,235.0,1616788800000,19,S,1616803200000,100.0, ,,,102.7,0.01,18.24,False,False,False,03-07-2021
SPY Mar 26 2021 240 Put (Weekly),PUT,SPY_032621P240,OPR,0.04,0.05,0.05,0.05,236,1232,236X1232,0,0.05,0.05,0.0,0.04,1,,1614975257593,1614978899982,0.01,68.331,-0.002,0.0,-0.009,0.006,0.0,254,0.05,0.038,29.0,,240.0,1616788800000,19,S,1616803200000,100.0, ,,,31.58,0.01,18.42,False,False,False,03-07-2021
SPY Mar 26 2021 245 Put (Weekly),PUT,SPY_032621P245,OPR,0.04,0.05,0.05,0.05,3201,362,3201X362,0,0.06,0.05,0.0,0.05,10,,1614975361123,1614978899982,0.0,66.839,-0.002,0.0,-0.011,0.007,-0.001,396,0.05,0.047,29.0,,245.0,1616788800000,19,S,1616803200000,100.0, ,,,7.53,0.0,-3.23,False,False,False,03-07-2021
SPY Mar 26 2021 250 Put (Weekly),PUT,SPY_032621P250,OPR,0.05,0.06,0.1,0.06,1280,1128,1280X1128,0,0.1,0.07,0.0,0.05,21,,1614962343329,1614978899982,0.05,65.141,-0.003,0.0,-0.012,0.008,-0.001,508,0.1,0.055,29.0,,250.0,1616788800000,19,S,1616803200000,100.0, ,,,81.82,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 255 Put (Weekly),PUT,SPY_032621P255,OPR,0.06,0.07,0.06,0.07,1033,1160,1033X1160,0,0.12,0.06,0.0,0.06,297,,1614977448132,1614978899982,0.0,63.453,-0.003,0.0,-0.014,0.01,-0.001,299,0.06,0.065,29.0,,255.0,1616788800000,19,S,1616803200000,100.0, ,,,-7.69,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 260 Put (Weekly),PUT,SPY_032621P260,OPR,0.07,0.08,0.14,0.08,2171,1077,2171X1077,0,0.14,0.14,0.0,0.08,20,,1614962350004,1614978899982,0.06,61.767,-0.004,0.0,-0.016,0.011,-0.001,537,0.14,0.077,29.0,,260.0,1616788800000,19,S,1616803200000,100.0, ,,,82.53,0.0,-2.22,False,False,False,03-07-2021
SPY Mar 26 2021 265 Put (Weekly),PUT,SPY_032621P265,OPR,0.09,0.1,0.08,0.1,236,1205,236X1205,0,0.19,0.08,0.0,0.09,153,,1614977531437,1614978899820,-0.01,60.182,-0.005,0.0,-0.019,0.013,-0.001,242,0.08,0.092,29.0,,265.0,1616788800000,19,S,1616803200000,100.0, ,,,-12.76,0.0,3.6,False,False,False,03-07-2021
SPY Mar 26 2021 270 Put (Weekly),PUT,SPY_032621P270,OPR,0.1,0.11,0.19,0.11,536,1098,536X1098,0,0.19,0.14,0.0,0.11,2,,1614958165086,1614978899982,0.08,58.42,-0.006,0.0,-0.021,0.015,-0.001,295,0.19,0.107,29.0,,270.0,1616788800000,19,S,1616803200000,100.0, ,,,78.07,0.0,-1.59,False,False,False,03-07-2021
SPY Mar 26 2021 275 Put (Weekly),PUT,SPY_032621P275,OPR,0.12,0.13,0.24,0.13,236,1127,236X1127,0,0.24,0.24,0.0,0.13,25,,1614959230290,1614978899982,0.12,56.71,-0.007,0.0,-0.024,0.018,-0.002,335,0.24,0.125,29.0,,275.0,1616788800000,19,S,1616803200000,100.0, ,,,92.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 280 Put (Weekly),PUT,SPY_032621P280,OPR,0.14,0.15,0.22,0.15,236,1058,236X1058,0,0.22,0.22,0.0,0.14,70,,1614967350776,1614978899982,0.08,54.935,-0.008,0.0,-0.027,0.021,-0.002,1306,0.22,0.145,29.0,,280.0,1616788800000,19,S,1616803200000,100.0, ,,,51.72,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 285 Put (Weekly),PUT,SPY_032621P285,OPR,0.16,0.17,0.21,0.17,496,632,496X632,0,0.33,0.21,0.0,0.17,7,,1614968649361,1614978899982,0.05,53.027,-0.009,0.001,-0.03,0.024,-0.002,52,0.21,0.165,29.0,,285.0,1616788800000,19,S,1616803200000,100.0, ,,,27.27,0.0,0.0,False,False,False,03-07-2021
