description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Mar 15 2021 230 Put (Weekly),PUT,SPY_031521P230,OPR,0.03,0.04,0.0,0.03,3412,955,3412X955,0,0.0,0.0,0.0,0.04,0,,0,1613682899107,0.0,69.764,-0.002,0.0,-0.007,0.005,0.0,0,0.04,0.034,29.0,,230.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-0.01,-15.75,False,False,False
SPY Mar 15 2021 235 Put (Weekly),PUT,SPY_031521P235,OPR,0.03,0.05,0.0,0.04,4218,4592,4218X4592,0,0.0,0.0,0.0,0.05,0,,0,1613682899112,0.0,68.119,-0.002,0.0,-0.008,0.006,-0.001,0,0.04,0.039,29.0,,235.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-0.01,-12.44,False,False,False
SPY Mar 15 2021 240 Put (Weekly),PUT,SPY_031521P240,OPR,0.04,0.05,0.06,0.05,3159,1066,3159X1066,0,0.0,0.0,0.0,0.05,0,,1613496447937,1613682899112,0.01,66.372,-0.002,0.0,-0.009,0.007,-0.001,22,0.06,0.045,29.0,,240.0,1615838400000,25,S,1615852800000,100.0, ,,,20.0,0.0,-9.6,False,False,False
SPY Mar 15 2021 245 Put (Weekly),PUT,SPY_031521P245,OPR,0.04,0.06,0.05,0.05,4900,3248,4900X3248,0,0.0,0.0,0.0,0.05,0,,1613574225677,1613682899276,0.0,64.537,-0.002,0.0,-0.01,0.008,-0.001,3,0.05,0.051,29.0,,245.0,1615838400000,25,S,1615852800000,100.0, ,,,-9.09,0.0,-7.27,False,False,False
SPY Mar 15 2021 250 Put (Weekly),PUT,SPY_031521P250,OPR,0.05,0.07,0.08,0.06,4732,4730,4732X4730,0,0.0,0.0,0.0,0.06,0,,1613579559325,1613682899110,0.01,62.781,-0.003,0.0,-0.011,0.009,-0.001,1,0.08,0.058,29.0,,250.0,1615838400000,25,S,1615852800000,100.0, ,,,23.08,-0.01,-10.62,False,False,False
SPY Mar 15 2021 255 Put (Weekly),PUT,SPY_031521P255,OPR,0.06,0.07,0.07,0.07,3879,705,3879X705,0,0.0,0.0,0.0,0.08,0,,1613503507867,1613682899111,0.0,60.944,-0.003,0.0,-0.012,0.01,-0.001,2,0.07,0.065,29.0,,255.0,1615838400000,25,S,1615852800000,100.0, ,,,-6.67,-0.01,-13.07,False,False,False
SPY Mar 15 2021 260 Put (Weekly),PUT,SPY_031521P260,OPR,0.07,0.08,0.08,0.08,3442,741,3442X741,0,0.1,0.08,0.0,0.09,509,,1613674504500,1613682899110,0.0,59.279,-0.004,0.0,-0.013,0.012,-0.001,2,0.08,0.075,29.0,,260.0,1615838400000,25,S,1615852800000,100.0, ,,,-5.88,-0.01,-11.76,False,False,False
SPY Mar 15 2021 265 Put (Weekly),PUT,SPY_031521P265,OPR,0.08,0.09,0.11,0.09,3573,668,3573X668,0,0.11,0.11,0.0,0.09,100,,1613658849171,1613682899111,0.01,57.545,-0.004,0.0,-0.015,0.013,-0.001,0,0.11,0.085,29.0,,265.0,1615838400000,25,S,1615852800000,100.0, ,,,15.79,-0.01,-10.32,False,False,False
SPY Mar 15 2021 270 Put (Weekly),PUT,SPY_031521P270,OPR,0.09,0.11,0.11,0.1,3420,3381,3420X3381,0,0.0,0.0,0.0,0.1,0,,1613508956865,1613682899110,0.0,55.906,-0.005,0.0,-0.017,0.015,-0.001,2,0.11,0.098,29.0,,270.0,1615838400000,25,S,1615852800000,100.0, ,,,4.76,-0.01,-6.57,False,False,False
SPY Mar 15 2021 275 Put (Weekly),PUT,SPY_031521P275,OPR,0.1,0.12,0.13,0.11,4034,2908,4034X2908,0,0.0,0.0,0.0,0.12,0,,1613495172012,1613682899109,0.01,54.162,-0.006,0.0,-0.018,0.017,-0.002,2,0.13,0.111,29.0,,275.0,1615838400000,25,S,1615852800000,100.0, ,,,8.33,-0.01,-7.5,False,False,False
SPY Mar 15 2021 280 Put (Weekly),PUT,SPY_031521P280,OPR,0.12,0.14,0.13,0.13,3285,3191,3285X3191,0,0.0,0.0,0.0,0.14,0,,1613159440955,1613682899110,0.0,52.644,-0.007,0.0,-0.021,0.02,-0.002,4,0.13,0.13,29.0,,280.0,1615838400000,25,S,1615852800000,100.0, ,,,-3.7,-0.01,-3.7,False,False,False
SPY Mar 15 2021 285 Put (Weekly),PUT,SPY_031521P285,OPR,0.14,0.16,0.16,0.15,2324,3538,2324X3538,0,0.0,0.0,0.0,0.15,0,,1613575130266,1613682899109,0.01,51.034,-0.008,0.0,-0.023,0.023,-0.002,3,0.16,0.15,29.0,,285.0,1615838400000,25,S,1615852800000,100.0, ,,,6.67,0.0,0.0,False,False,False
SPY Mar 15 2021 290 Put (Weekly),PUT,SPY_031521P290,OPR,0.16,0.18,0.2,0.17,2697,2726,2697X2726,0,0.2,0.2,0.0,0.17,7,,1613670303542,1613682899108,0.03,49.307,-0.009,0.0,-0.025,0.026,-0.003,2,0.2,0.17,29.0,,290.0,1615838400000,25,S,1615852800000,100.0, ,,,17.65,0.0,0.0,False,False,False
SPY Mar 15 2021 295 Put (Weekly),PUT,SPY_031521P295,OPR,0.18,0.2,0.22,0.19,3365,1408,3365X1408,0,0.0,0.0,0.0,0.19,0,,1613585567995,1613682899108,0.03,47.489,-0.011,0.001,-0.027,0.03,-0.003,30,0.22,0.19,29.0,,295.0,1615838400000,25,S,1615852800000,100.0, ,,,12.82,0.0,-2.56,False,False,False
SPY Mar 15 2021 300 Put (Weekly),PUT,SPY_031521P300,OPR,0.21,0.23,0.23,0.22,2413,1779,2413X1779,0,0.27,0.23,0.0,0.22,4,,1613673627630,1613682899108,0.01,45.894,-0.013,0.001,-0.031,0.034,-0.004,44,0.23,0.22,29.0,,300.0,1615838400000,25,S,1615852800000,100.0, ,,,4.55,0.0,0.0,False,False,False
SPY Mar 15 2021 305 Put (Weekly),PUT,SPY_031521P305,OPR,0.24,0.26,0.25,0.25,2551,1187,2551X1187,0,0.25,0.25,0.0,0.25,2,,1613676699881,1613682899106,0.0,44.17,-0.015,0.001,-0.033,0.039,-0.004,0,0.25,0.25,29.0,,305.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,0.0,0.0,False,False,False
SPY Mar 15 2021 310 Put (Weekly),PUT,SPY_031521P310,OPR,0.28,0.3,0.36,0.29,1962,1718,1962X1718,0,0.36,0.36,0.0,0.28,1,,1613667285592,1613682899126,0.08,42.568,-0.018,0.001,-0.037,0.045,-0.005,254,0.36,0.29,29.0,,310.0,1615838400000,25,S,1615852800000,100.0, ,,,28.57,0.01,3.57,False,False,False
SPY Mar 15 2021 315 Put (Weekly),PUT,SPY_031521P315,OPR,0.32,0.34,0.39,0.33,4020,1093,4020X1093,0,0.44,0.39,0.0,0.32,13,,1613663062463,1613682899272,0.07,40.828,-0.02,0.001,-0.041,0.051,-0.006,808,0.39,0.33,29.0,,315.0,1615838400000,25,S,1615852800000,100.0, ,,,21.88,0.01,3.13,False,False,False
SPY Mar 15 2021 320 Put (Weekly),PUT,SPY_031521P320,OPR,0.38,0.4,0.38,0.39,521,1867,521X1867,0,0.46,0.38,0.0,0.36,10,,1613678135020,1613682899385,0.02,39.316,-0.025,0.001,-0.046,0.06,-0.007,70,0.38,0.39,29.0,,320.0,1615838400000,25,S,1615852800000,100.0, ,,,5.56,0.03,8.33,False,False,False
SPY Mar 15 2021 325 Put (Weekly),PUT,SPY_031521P325,OPR,0.44,0.46,0.57,0.45,1343,1748,1343X1748,0,0.57,0.51,0.0,0.41,5,,1613661823531,1613682899278,0.16,37.627,-0.029,0.002,-0.05,0.068,-0.008,767,0.57,0.45,29.0,,325.0,1615838400000,25,S,1615852800000,100.0, ,,,37.35,0.04,8.43,False,False,False
SPY Mar 15 2021 330 Put (Weekly),PUT,SPY_031521P330,OPR,0.51,0.53,0.49,0.52,3053,217,3053X217,0,0.67,0.49,0.0,0.48,201,,1613681024641,1613682899276,0.01,35.92,-0.034,0.002,-0.055,0.079,-0.01,208,0.49,0.52,29.0,,330.0,1615838400000,25,S,1615852800000,100.0, ,,,2.08,0.04,8.33,False,False,False
SPY Mar 15 2021 335 Put (Weekly),PUT,SPY_031521P335,OPR,0.61,0.63,0.59,0.62,1396,1036,1396X1036,0,0.74,0.58,0.0,0.56,11,,1613681335530,1613682899387,0.03,34.391,-0.041,0.002,-0.061,0.092,-0.012,179,0.59,0.62,29.0,,335.0,1615838400000,25,S,1615852800000,100.0, ,,,4.42,0.06,9.73,False,False,False
SPY Mar 15 2021 340 Put (Weekly),PUT,SPY_031521P340,OPR,0.73,0.75,0.68,0.74,608,364,608X364,0,0.9,0.68,0.0,0.67,16,,1613680994705,1613682899875,0.01,32.836,-0.05,0.003,-0.069,0.107,-0.014,128,0.68,0.74,29.0,,340.0,1615838400000,25,S,1615852800000,100.0, ,,,1.49,0.07,10.45,False,False,False
SPY Mar 15 2021 345 Put (Weekly),PUT,SPY_031521P345,OPR,0.88,0.91,0.82,0.9,904,1242,904X1242,0,1.2,0.82,0.0,0.81,64,,1613680989738,1613682899406,0.01,31.333,-0.062,0.004,-0.077,0.126,-0.018,293,0.82,0.895,29.0,,345.0,1615838400000,25,S,1615852800000,100.0, ,,,1.23,0.08,10.49,False,False,False
SPY Mar 15 2021 350 Put (Weekly),PUT,SPY_031521P350,OPR,1.07,1.1,1.01,1.09,886,620,886X620,0,1.38,0.99,0.0,0.98,105,,1613680987578,1613682899406,0.03,29.803,-0.076,0.005,-0.086,0.148,-0.022,1006,1.01,1.085,29.0,,350.0,1615838400000,25,S,1615852800000,100.0, ,,,3.06,0.1,10.71,False,False,False
SPY Mar 15 2021 355 Put (Weekly),PUT,SPY_031521P355,OPR,1.31,1.35,1.33,1.33,746,995,746X995,0,1.63,1.2,0.0,1.2,13,,1613681925894,1613682899275,0.13,28.304,-0.094,0.006,-0.096,0.174,-0.027,638,1.33,1.33,29.0,,355.0,1615838400000,25,S,1615852800000,100.0, ,,,10.83,0.13,10.83,False,False,False
SPY Mar 15 2021 360 Put (Weekly),PUT,SPY_031521P360,OPR,1.61,1.65,1.49,1.63,1407,442,1407X442,0,2.1,1.49,0.0,1.46,79,,1613681236747,1613682899841,0.04,26.743,-0.117,0.007,-0.106,0.203,-0.033,332,1.49,1.63,29.0,,360.0,1615838400000,25,S,1615852800000,100.0, ,,,2.41,0.17,12.03,False,False,False
SPY Mar 15 2021 365 Put (Weekly),PUT,SPY_031521P365,OPR,2.0,2.04,1.89,2.02,502,632,502X632,0,2.58,1.89,0.0,1.81,69,,1613680976009,1613682899959,0.08,25.2,-0.146,0.009,-0.116,0.237,-0.041,469,1.89,2.02,29.0,,365.0,1615838400000,25,S,1615852800000,100.0, ,,,4.42,0.21,11.6,False,False,False
SPY Mar 15 2021 370 Put (Weekly),PUT,SPY_031521P370,OPR,2.48,2.52,2.42,2.5,463,328,463X328,0,3.28,2.34,0.0,2.23,150,,1613682046824,1613682899964,0.19,23.557,-0.183,0.011,-0.126,0.274,-0.052,623,2.42,2.5,29.0,,370.0,1615838400000,25,S,1615852800000,100.0, ,,,8.52,0.27,12.11,False,False,False
SPY Mar 15 2021 375 Put (Weekly),PUT,SPY_031521P375,OPR,3.09,3.14,3.04,3.12,431,394,431X394,0,4.05,2.86,0.0,2.78,127,,1613682046824,1613682899959,0.26,21.862,-0.23,0.013,-0.134,0.315,-0.065,394,3.04,3.115,29.0,,375.0,1615838400000,25,S,1615852800000,100.0, ,,,9.55,0.34,12.25,False,False,False
SPY Mar 15 2021 380 Put (Weekly),PUT,SPY_031521P380,OPR,3.88,3.94,3.9,3.91,191,219,191X219,0,4.96,3.63,0.0,3.48,1017,,1613681619391,1613682899070,0.42,20.096,-0.291,0.016,-0.139,0.355,-0.082,1031,3.9,3.91,29.0,,380.0,1615838400000,25,S,1615852800000,100.0, ,,,12.07,0.43,12.36,False,False,False
SPY Mar 15 2021 385 Put (Weekly),PUT,SPY_031521P385,OPR,4.94,5.0,4.85,4.97,178,122,178X122,0,6.33,4.85,0.0,4.42,215,,1613675072420,1613682899569,0.43,18.284,-0.371,0.02,-0.139,0.391,-0.104,481,4.85,4.97,29.0,,385.0,1615838400000,25,S,1615852800000,100.0, ,,,9.73,0.55,12.44,False,False,False
SPY Mar 15 2021 386 Put (Weekly),PUT,SPY_031521P386,OPR,5.2,5.26,5.9,5.23,146,120,146X120,0,6.56,5.62,0.0,4.65,11,,1613665665385,1613682899070,1.25,17.934,-0.389,0.021,-0.138,0.397,-0.109,185,5.9,5.23,29.0,,386.0,1615838400000,25,S,1615852800000,100.0, ,,,26.88,0.58,12.47,False,False,False
SPY Mar 15 2021 387 Put (Weekly),PUT,SPY_031521P387,OPR,5.47,5.54,5.24,5.51,178,145,178X145,0,6.5,5.22,0.0,4.9,31,,1613680266563,1613682899570,0.34,17.578,-0.409,0.021,-0.137,0.402,-0.114,14,5.24,5.505,29.0,,387.0,1615838400000,25,S,1615852800000,100.0, ,,,6.94,0.6,12.35,False,False,False
SPY Mar 15 2021 388 Put (Weekly),PUT,SPY_031521P388,OPR,5.77,5.84,5.4,5.81,157,158,157X158,0,7.14,5.4,0.0,5.16,15,,1613679224169,1613682899944,0.24,17.24,-0.429,0.022,-0.136,0.407,-0.119,6,5.4,5.805,29.0,,388.0,1615838400000,25,S,1615852800000,100.0, ,,,4.65,0.65,12.5,False,False,False
SPY Mar 15 2021 389 Put (Weekly),PUT,SPY_031521P389,OPR,6.09,6.15,6.21,6.12,204,116,204X116,0,7.85,5.7,0.0,5.45,210,,1613681985309,1613682899569,0.76,16.89,-0.451,0.023,-0.134,0.41,-0.125,52,6.21,6.12,29.0,,389.0,1615838400000,25,S,1615852800000,100.0, ,,,13.94,0.67,12.29,False,False,False
SPY Mar 15 2021 390 Put (Weekly),PUT,SPY_031521P390,OPR,6.43,6.5,6.36,6.47,160,134,160X134,0,8.16,6.04,0.0,5.76,194,,1613682730814,1613682898901,0.61,16.562,-0.474,0.023,-0.132,0.412,-0.131,357,6.36,6.465,29.0,,390.0,1615838400000,25,S,1615852800000,100.0, ,,,10.51,0.71,12.34,False,False,False
SPY Mar 15 2021 391 Put (Weekly),PUT,SPY_031521P391,OPR,6.77,6.88,6.77,6.83,75,50,75X50,0,8.47,6.43,0.0,6.09,24,,1613681749093,1613682899570,0.69,16.23,-0.497,0.024,-0.13,0.413,-0.137,21,6.49,6.83,29.0,,391.0,1615838400000,25,S,1615852800000,100.0, ,,,11.26,0.75,12.24,False,False,True
SPY Mar 15 2021 392 Put (Weekly),PUT,SPY_031521P392,OPR,7.17,7.27,6.81,7.22,40,40,40X40,0,8.97,6.77,0.0,6.45,45,,1613681038668,1613682899099,0.37,15.9,-0.522,0.024,-0.127,0.413,-0.143,58,5.53,7.22,29.0,,392.0,1615838400000,25,S,1615852800000,100.0, ,,,5.66,0.78,12.04,False,False,True
SPY Mar 15 2021 393 Put (Weekly),PUT,SPY_031521P393,OPR,7.6,7.7,7.77,7.65,40,40,40X40,0,8.9,7.77,0.0,6.82,19,,1613674612571,1613682899099,0.95,15.607,-0.547,0.025,-0.124,0.41,-0.149,75,5.49,7.65,29.0,,393.0,1615838400000,25,S,1615852800000,100.0, ,,,13.93,0.83,12.19,False,False,True
SPY Mar 15 2021 394 Put (Weekly),PUT,SPY_031521P394,OPR,8.05,8.16,8.9,8.11,40,40,40X40,0,9.96,8.86,0.0,7.24,6,,1613665407076,1613682899099,1.66,15.324,-0.573,0.025,-0.12,0.406,-0.156,63,5.62,8.11,29.0,,394.0,1615838400000,25,S,1615852800000,100.0, ,,,22.92,0.87,12.03,False,False,True
SPY Mar 15 2021 395 Put (Weekly),PUT,SPY_031521P395,OPR,8.54,8.65,8.13,8.6,40,40,40X40,0,10.33,8.13,0.0,7.68,7,,1613680693362,1613682899099,0.45,15.048,-0.599,0.025,-0.116,0.4,-0.162,58,3.85,8.6,29.0,,395.0,1615838400000,25,S,1615852800000,100.0, ,,,5.84,0.92,11.99,False,False,True
SPY Mar 15 2021 396 Put (Weekly),PUT,SPY_031521P396,OPR,8.98,9.26,11.0,9.12,71,82,71X82,0,11.0,11.0,0.0,8.16,25,,1613661773726,1613682898187,2.84,14.777,-0.626,0.025,-0.112,0.393,-0.168,25,5.72,9.12,29.0,,396.0,1615838400000,25,S,1615852800000,100.0, ,,,34.77,0.96,11.78,False,False,True
SPY Mar 15 2021 397 Put (Weekly),PUT,SPY_031521P397,OPR,9.52,9.83,8.64,9.68,76,82,76X82,0,0.0,0.0,0.0,8.68,0,,1613505887987,1613682899113,-0.04,14.523,-0.653,0.025,-0.107,0.383,-0.174,1,2.36,9.675,29.0,,397.0,1615838400000,25,S,1615852800000,100.0, ,,,-0.43,1.0,11.54,False,False,True
SPY Mar 15 2021 398 Put (Weekly),PUT,SPY_031521P398,OPR,10.09,10.41,11.48,10.27,76,59,76X59,0,11.48,11.48,0.0,9.22,1,,1613658743244,1613682895927,2.26,14.285,-0.679,0.024,-0.102,0.371,-0.179,0,4.2,10.265,29.0,,398.0,1615838400000,25,S,1615852800000,100.0, ,,,24.47,1.05,11.35,False,False,True
SPY Mar 15 2021 399 Put (Weekly),PUT,SPY_031521P399,OPR,10.62,11.14,9.35,10.89,100,110,100X110,0,0.0,0.0,0.0,9.8,0,,1613490536753,1613682899980,-0.45,14.049,-0.706,0.024,-0.097,0.357,-0.184,5,1.07,10.885,29.0,,399.0,1615838400000,25,S,1615852800000,100.0, ,,,-4.58,1.09,11.14,False,False,True
SPY Mar 15 2021 400 Put (Weekly),PUT,SPY_031521P400,OPR,11.26,11.81,11.4,11.55,100,110,100X110,0,13.7,11.4,0.0,10.42,6,,1613674996964,1613682899977,0.98,13.845,-0.732,0.023,-0.091,0.341,-0.188,343,2.12,11.545,29.0,,400.0,1615838400000,25,S,1615852800000,100.0, ,,,9.4,1.13,10.86,False,False,True
SPY Mar 15 2021 401 Put (Weekly),PUT,SPY_031521P401,OPR,11.93,12.52,12.67,12.24,100,110,100X110,0,13.7,12.67,0.0,11.07,10,,1613672648969,1613682899980,1.6,13.632,-0.757,0.022,-0.085,0.324,-0.191,0,2.39,12.23,29.0,,401.0,1615838400000,25,S,1615852800000,100.0, ,,,14.49,1.17,10.59,False,False,True
SPY Mar 15 2021 402 Put (Weekly),PUT,SPY_031521P402,OPR,12.64,13.26,12.83,12.96,100,110,100X110,0,0.0,0.0,0.0,11.75,0,,1613575211954,1613682899997,1.08,13.44,-0.781,0.021,-0.079,0.305,-0.193,2,1.55,12.949,29.0,,402.0,1615838400000,25,S,1615852800000,100.0, ,,,9.22,1.21,10.32,False,False,True
SPY Mar 15 2021 403 Put (Weekly),PUT,SPY_031521P403,OPR,13.38,14.04,12.85,13.71,50,50,50X50,0,0.0,0.0,0.0,12.46,0,,1613589095073,1613682899979,0.39,13.259,-0.805,0.02,-0.072,0.286,-0.231,1,0.57,13.699,29.0,,403.0,1615838400000,25,S,1615852800000,100.0, ,,,3.14,1.25,10.05,False,False,True
SPY Mar 15 2021 404 Put (Weekly),PUT,SPY_031521P404,OPR,14.14,14.84,15.56,14.49,50,50,50X50,0,15.56,15.56,0.0,13.21,2,,1613664915761,1613682899996,2.35,13.095,-0.827,0.019,-0.066,0.265,-0.237,0,2.28,14.479,29.0,,404.0,1615838400000,25,S,1615852800000,100.0, ,,,17.79,1.28,9.71,False,False,True
SPY Mar 15 2021 405 Put (Weekly),PUT,SPY_031521P405,OPR,14.94,15.66,15.55,15.3,50,60,50X60,0,0.0,0.0,0.0,13.98,0,,1613157964738,1613682899998,1.57,12.955,-0.847,0.018,-0.06,0.244,-0.243,3,1.27,15.289,29.0,,405.0,1615838400000,25,S,1615852800000,100.0, ,,,11.22,1.32,9.46,False,False,True
SPY Mar 15 2021 406 Put (Weekly),PUT,SPY_031521P406,OPR,15.77,16.51,0.0,16.14,50,60,50X60,0,0.0,0.0,0.0,14.79,0,,0,1613682899978,0.0,12.83,-0.866,0.016,-0.055,0.224,-0.249,0,0.86,16.124,29.0,,406.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.35,9.15,False,False,True
SPY Mar 15 2021 407 Put (Weekly),PUT,SPY_031521P407,OPR,16.62,17.38,0.0,17.0,50,60,50X60,0,0.0,0.0,0.0,15.62,0,,0,1613682899985,0.0,12.729,-0.883,0.015,-0.049,0.204,-0.254,0,0.72,16.984,29.0,,407.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.38,8.85,False,False,True
SPY Mar 15 2021 408 Put (Weekly),PUT,SPY_031521P408,OPR,17.49,18.27,0.0,17.88,50,60,50X60,0,0.0,0.0,0.0,16.47,0,,0,1613682899994,0.0,12.643,-0.898,0.014,-0.044,0.184,-0.259,0,0.6,17.864,29.0,,408.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.41,8.57,False,False,True
SPY Mar 15 2021 409 Put (Weekly),PUT,SPY_031521P409,OPR,18.38,19.18,0.0,18.79,50,60,50X60,0,0.0,0.0,0.0,17.35,0,,0,1613682899975,0.0,12.582,-0.912,0.012,-0.039,0.166,-0.264,0,0.5,18.764,29.0,,409.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.43,8.25,False,False,True
SPY Mar 15 2021 410 Put (Weekly),PUT,SPY_031521P410,OPR,19.3,20.11,21.52,19.7,50,60,50X60,0,21.52,21.52,0.0,18.25,3,,1613666640746,1613682899996,3.27,12.5,-0.924,0.011,-0.035,0.148,-0.268,5,2.24,19.674,29.0,,410.0,1615838400000,25,S,1615852800000,100.0, ,,,17.92,1.45,7.93,False,False,True
SPY Mar 15 2021 411 Put (Weekly),PUT,SPY_031521P411,OPR,20.22,21.04,20.43,20.63,50,60,50X60,0,0.0,0.0,0.0,19.16,0,,1613574431662,1613682899998,1.27,12.473,-0.935,0.01,-0.031,0.132,-0.271,3,0.15,20.604,29.0,,411.0,1615838400000,25,S,1615852800000,100.0, ,,,6.61,1.47,7.66,False,False,True
SPY Mar 15 2021 412 Put (Weekly),PUT,SPY_031521P412,OPR,21.16,21.99,0.0,21.57,50,60,50X60,0,0.0,0.0,0.0,20.09,0,,0,1613682899999,0.0,12.448,-0.944,0.009,-0.027,0.117,-0.274,0,0.3,21.544,29.0,,412.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.48,7.35,False,False,True
SPY Mar 15 2021 413 Put (Weekly),PUT,SPY_031521P413,OPR,22.11,22.95,0.0,22.53,50,60,50X60,0,0.0,0.0,0.0,21.04,0,,0,1613682899968,0.0,12.484,-0.951,0.008,-0.024,0.105,-0.277,0,0.25,22.499,29.0,,413.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.49,7.09,False,False,True
SPY Mar 15 2021 414 Put (Weekly),PUT,SPY_031521P414,OPR,23.07,23.92,0.0,23.49,50,50,50X50,0,0.0,0.0,0.0,21.99,0,,0,1613682899998,0.0,12.508,-0.958,0.007,-0.021,0.093,-0.28,0,0.22,23.459,29.0,,414.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.5,6.83,False,False,True
SPY Mar 15 2021 415 Put (Weekly),PUT,SPY_031521P415,OPR,24.04,24.89,26.89,24.46,50,60,50X60,0,0.0,0.0,0.0,22.95,0,,1612971283533,1613682899996,3.94,12.525,-0.964,0.006,-0.019,0.082,-0.282,1,2.61,24.423,29.0,,415.0,1615838400000,25,S,1615852800000,100.0, ,,,17.16,1.51,6.56,False,False,True
SPY Mar 15 2021 420 Put (Weekly),PUT,SPY_031521P420,OPR,28.95,29.81,0.0,29.37,50,60,50X60,0,0.0,0.0,0.0,27.84,0,,0,1613682899998,0.0,12.96,-0.981,0.003,-0.01,0.047,-0.29,0,0.1,29.328,29.0,,420.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.53,5.49,False,False,True
SPY Mar 15 2021 425 Put (Weekly),PUT,SPY_031521P425,OPR,33.92,34.78,0.0,34.34,50,60,50X60,0,0.0,0.0,0.0,32.81,0,,0,1613682899999,0.0,13.623,-0.99,0.002,-0.006,0.029,-0.296,0,0.07,34.288,29.0,,425.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.53,4.68,False,False,True
SPY Mar 15 2021 430 Put (Weekly),PUT,SPY_031521P430,OPR,38.91,39.77,0.0,39.33,50,60,50X60,0,0.0,0.0,0.0,37.79,0,,0,1613682899993,0.0,14.848,-1.0,0.0,0.0,0.0,0.0,0,0.06,39.28,29.0,,430.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,4.09,False,False,True
SPY Mar 15 2021 435 Put (Weekly),PUT,SPY_031521P435,OPR,43.9,44.76,0.0,44.33,50,60,50X60,0,0.0,0.0,0.0,42.78,0,,0,1613682899994,0.0,15.879,-1.0,0.0,0.0,0.0,0.0,0,0.05,44.28,29.0,,435.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,3.61,False,False,True
SPY Mar 15 2021 440 Put (Weekly),PUT,SPY_031521P440,OPR,48.9,49.75,0.0,49.32,50,60,50X60,0,0.0,0.0,0.0,47.77,0,,0,1613682899999,0.0,16.637,-1.0,0.0,0.0,0.0,0.0,0,0.05,49.28,29.0,,440.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,3.24,False,False,True
SPY Mar 15 2021 445 Put (Weekly),PUT,SPY_031521P445,OPR,53.9,54.75,0.0,54.32,50,50,50X50,0,0.0,0.0,0.0,52.77,0,,0,1613682899994,0.0,16.886,-1.0,0.0,0.0,0.0,0.0,0,0.05,54.28,29.0,,445.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,2.93,False,False,True
SPY Mar 15 2021 450 Put (Weekly),PUT,SPY_031521P450,OPR,58.9,59.75,0.0,59.32,50,50,50X50,0,0.0,0.0,0.0,57.77,0,,0,1613682899994,0.0,16.873,-1.0,0.0,0.0,0.0,0.0,0,0.05,59.28,29.0,,450.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,2.68,False,False,True
SPY Mar 15 2021 455 Put (Weekly),PUT,SPY_031521P455,OPR,63.9,64.75,0.0,64.32,50,50,50X50,0,0.0,0.0,0.0,62.76,0,,0,1613682899993,0.0,16.858,-1.0,0.0,0.0,0.0,0.0,0,0.04,64.28,29.0,,455.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,2.47,False,False,True
SPY Mar 15 2021 460 Put (Weekly),PUT,SPY_031521P460,OPR,68.9,69.75,0.0,69.32,50,50,50X50,0,0.0,0.0,0.0,67.76,0,,0,1613682899978,0.0,16.849,-1.0,0.0,0.0,0.0,0.0,0,0.04,69.28,29.0,,460.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,2.29,False,False,True
SPY Mar 15 2021 465 Put (Weekly),PUT,SPY_031521P465,OPR,73.9,74.75,0.0,74.32,50,50,50X50,0,0.0,0.0,0.0,72.76,0,,0,1613682899994,0.0,16.773,-1.0,0.0,0.0,0.0,0.0,0,0.04,74.28,29.0,,465.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,2.13,False,False,True
SPY Mar 15 2021 470 Put (Weekly),PUT,SPY_031521P470,OPR,78.9,79.75,0.0,79.32,50,50,50X50,0,0.0,0.0,0.0,77.76,0,,0,1613682899996,0.0,17.099,-1.0,0.0,0.0,0.0,0.0,0,0.04,79.28,29.0,,470.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,1.55,1.99,False,False,True
