description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Dec 16 2022 535 Call,CALL,SPY_121622C535,OPR,3.65,4.1,3.75,3.88,1496,354,1496X354,0,0.0,0.0,0.0,4.06,0,,1613579946495,1613682899484,-0.31,17.544,0.097,0.002,-0.011,0.904,0.614,312,3.75,3.875,29.0,,535.0,1671224400000,666,R,1671238800000,100.0, ,,,-7.61,-0.18,-4.53,False,False,False
SPY Dec 16 2022 540 Call,CALL,SPY_121622C540,OPR,3.33,3.78,3.5,3.56,1709,354,1709X354,0,0.0,0.0,0.0,3.7,0,,1613163248315,1613682899493,-0.2,17.529,0.091,0.002,-0.01,0.857,0.573,609,3.5,3.555,29.0,,540.0,1671224400000,666,R,1671238800000,100.0, ,,,-5.46,-0.15,-3.98,False,False,False
SPY Dec 16 2022 545 Call,CALL,SPY_121622C545,OPR,3.07,3.5,3.15,3.29,34,1857,34X1857,0,0.0,0.0,0.0,3.37,0,,1613494280910,1613682899484,-0.22,17.546,0.085,0.002,-0.01,0.815,0.537,83,3.15,3.285,29.0,,545.0,1671224400000,666,R,1671238800000,100.0, ,,,-6.53,-0.08,-2.52,False,False,False
SPY Dec 16 2022 550 Call,CALL,SPY_121622C550,OPR,2.91,3.13,3.05,3.02,517,1830,517X1830,0,3.1,3.05,0.0,3.07,23,,1613660909420,1613682899483,-0.02,17.544,0.079,0.002,-0.009,0.773,0.501,158,3.05,3.02,29.0,,550.0,1671224400000,666,R,1671238800000,100.0, ,,,-0.61,-0.05,-1.58,False,False,False
SPY Dec 16 2022 555 Call,CALL,SPY_121622C555,OPR,2.68,2.89,2.72,2.79,7,2749,7X2749,0,2.72,2.72,0.0,2.8,1,,1613667664207,1613682899385,-0.08,17.555,0.074,0.002,-0.009,0.733,0.468,1721,2.72,2.785,29.0,,555.0,1671224400000,666,R,1671238800000,100.0, ,,,-2.78,-0.01,-0.46,False,False,False
SPY Dec 16 2022 560 Call,CALL,SPY_121622C560,OPR,2.47,2.68,2.39,2.58,339,2749,339X2749,0,0.0,0.0,0.0,2.53,0,,1612977019875,1613682899407,-0.14,17.576,0.069,0.001,-0.008,0.696,0.438,38,2.39,2.575,29.0,,560.0,1671224400000,666,R,1671238800000,100.0, ,,,-5.44,0.05,1.88,False,False,False
SPY Dec 16 2022 565 Call,CALL,SPY_121622C565,OPR,2.28,2.49,2.41,2.38,524,1830,524X1830,0,0.0,0.0,0.0,2.38,0,,1613573642778,1613682899484,0.03,17.604,0.064,0.001,-0.008,0.66,0.41,88,2.41,2.385,29.0,,565.0,1671224400000,666,R,1671238800000,100.0, ,,,1.08,0.0,0.03,False,False,False
SPY Dec 16 2022 570 Call,CALL,SPY_121622C570,OPR,2.11,2.31,2.22,2.21,341,583,341X583,0,0.0,0.0,0.0,2.24,0,,1613486320865,1613682899115,-0.02,17.633,0.06,0.001,-0.008,0.627,0.384,19,2.22,2.21,29.0,,570.0,1671224400000,666,R,1671238800000,100.0, ,,,-0.95,-0.03,-1.4,False,False,False
SPY Dec 16 2022 575 Call,CALL,SPY_121622C575,OPR,1.95,2.15,2.12,2.05,342,2749,342X2749,0,0.0,0.0,0.0,2.1,0,,1613493349004,1613682899407,0.02,17.665,0.056,0.001,-0.007,0.595,0.36,23,2.12,2.05,29.0,,575.0,1671224400000,666,R,1671238800000,100.0, ,,,1.03,-0.05,-2.31,False,False,False
SPY Dec 16 2022 580 Call,CALL,SPY_121622C580,OPR,1.81,2.0,1.84,1.91,4,583,4X583,0,0.0,0.0,0.0,1.96,0,,1613054247690,1613682899115,-0.12,17.703,0.053,0.001,-0.007,0.565,0.338,3,1.84,1.905,29.0,,580.0,1671224400000,666,R,1671238800000,100.0, ,,,-5.91,-0.05,-2.59,False,False,False
SPY Dec 16 2022 585 Call,CALL,SPY_121622C585,OPR,1.68,1.87,1.77,1.78,344,583,344X583,0,0.0,0.0,0.0,1.81,0,,1613574221794,1613682899115,-0.04,17.749,0.049,0.001,-0.007,0.537,0.317,13,1.77,1.775,29.0,,585.0,1671224400000,666,R,1671238800000,100.0, ,,,-2.37,-0.04,-2.1,False,False,False
SPY Dec 16 2022 590 Call,CALL,SPY_121622C590,OPR,1.56,1.75,1.81,1.66,445,583,445X583,0,0.0,0.0,0.0,1.73,0,,1613591087643,1613682899115,0.09,17.796,0.046,0.001,-0.006,0.511,0.298,2,1.81,1.655,29.0,,590.0,1671224400000,666,R,1671238800000,100.0, ,,,4.93,-0.07,-4.06,False,False,False
SPY Jan 20 2023 165 Call,CALL,SPY_012023C165,OPR,223.99,227.71,206.5,225.88,22,50,22X50,0,0.0,0.0,0.0,227.48,0,,1609433497744,1613682898913,-20.98,39.627,1.0,0.0,0.0,0.0,0.0,3,-19.22,225.72,29.0,,165.0,1674248400000,701,R,1674262800000,100.0, ,,,-9.22,-1.6,-0.7,False,False,True
SPY Jan 20 2023 170 Call,CALL,SPY_012023C170,OPR,219.05,222.75,201.77,220.97,22,50,22X50,0,0.0,0.0,0.0,222.54,0,,1608233573527,1613682898913,-20.77,39.299,1.0,0.0,0.0,0.0,0.0,0,-18.95,220.72,29.0,,170.0,1674248400000,701,R,1674262800000,100.0, ,,,-9.33,-1.57,-0.71,False,False,True
SPY Jan 20 2023 175 Call,CALL,SPY_012023C175,OPR,214.19,217.82,159.64,216.11,22,50,22X50,0,0.0,0.0,0.0,217.66,0,,1603892725949,1613682898913,-58.02,38.917,1.0,0.0,0.0,0.0,0.0,0,-56.08,215.72,29.0,,175.0,1674248400000,701,R,1674262800000,100.0, ,,,-26.66,-1.55,-0.71,False,False,True
SPY Jan 20 2023 180 Call,CALL,SPY_012023C180,OPR,209.27,212.9,199.3,211.24,22,50,22X50,0,0.0,0.0,0.0,212.84,0,,1611867351223,1613682898913,-13.54,38.492,1.0,0.0,0.0,0.0,0.0,7,-11.42,210.72,29.0,,180.0,1674248400000,701,R,1674262800000,100.0, ,,,-6.36,-1.6,-0.75,False,False,True
SPY Jan 20 2023 185 Call,CALL,SPY_012023C185,OPR,204.43,208.03,200.17,206.42,22,50,22X50,0,0.0,0.0,0.0,208.04,0,,1611261306448,1613682898913,-7.87,38.029,1.0,0.0,0.0,0.0,0.0,27,-5.55,205.72,29.0,,185.0,1674248400000,701,R,1674262800000,100.0, ,,,-3.78,-1.61,-0.77,False,False,True
SPY Jan 20 2023 190 Call,CALL,SPY_012023C190,OPR,199.63,203.19,200.24,201.65,22,50,22X50,0,0.0,0.0,0.0,203.23,0,,1612977434607,1613682898913,-2.99,37.537,1.0,0.0,0.0,0.0,0.0,22,-0.48,200.72,29.0,,190.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.47,-1.59,-0.78,False,False,True
SPY Jan 20 2023 195 Call,CALL,SPY_012023C195,OPR,194.88,198.39,197.4,196.91,22,50,22X50,0,0.0,0.0,0.0,198.5,0,,1613572256040,1613682898913,-1.1,37.117,1.0,0.0,0.0,0.0,0.0,7,1.68,195.72,29.0,,195.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.55,-1.6,-0.8,False,False,True
SPY Jan 20 2023 200 Call,CALL,SPY_012023C200,OPR,190.15,193.63,192.92,192.18,22,50,22X50,0,192.92,190.02,0.0,193.78,3,,1613678958260,1613682898913,-0.86,36.682,1.0,0.0,0.0,0.0,0.0,92,2.2,190.72,29.0,,200.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.44,-1.6,-0.82,False,False,True
SPY Jan 20 2023 205 Call,CALL,SPY_012023C205,OPR,185.44,188.91,165.17,187.51,22,50,22X50,0,0.0,0.0,0.0,189.05,0,,1608063106632,1613682898914,-23.88,36.217,0.903,0.0,-0.012,0.575,0.52,12,-20.55,185.781,29.0,,205.0,1674248400000,701,R,1674262800000,100.0, ,,,-12.63,-1.54,-0.82,False,False,True
SPY Jan 20 2023 210 Call,CALL,SPY_012023C210,OPR,180.81,184.24,184.0,182.86,22,50,22X50,0,0.0,0.0,0.0,184.35,0,,1613501217450,1613682898914,-0.35,35.743,0.901,0.0,-0.012,0.585,0.66,15,3.28,181.444,29.0,,210.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.19,-1.49,-0.81,False,False,True
SPY Jan 20 2023 215 Call,CALL,SPY_012023C215,OPR,176.22,179.61,180.02,178.27,22,50,22X50,0,0.0,0.0,0.0,179.67,0,,1613501225518,1613682899403,0.35,35.332,0.899,0.001,-0.013,0.625,0.804,16,4.3,177.14,29.0,,215.0,1674248400000,701,R,1674262800000,100.0, ,,,0.19,-1.4,-0.78,False,False,True
SPY Jan 20 2023 220 Call,CALL,SPY_012023C220,OPR,171.65,175.02,174.32,173.7,22,50,22X50,0,0.0,0.0,0.0,175.01,0,,1613498049683,1613682899370,-0.69,34.922,0.896,0.001,-0.013,0.667,0.943,8,3.6,172.84,29.0,,220.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.39,-1.31,-0.75,False,False,True
SPY Jan 20 2023 225 Call,CALL,SPY_012023C225,OPR,167.1,170.48,168.0,169.19,22,50,22X50,0,168.0,168.0,0.0,170.55,1,,1613661240307,1613682899370,-2.55,34.52,0.892,0.001,-0.014,0.71,1.079,16,2.28,168.549,29.0,,225.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.5,-1.37,-0.8,False,False,True
SPY Jan 20 2023 230 Call,CALL,SPY_012023C230,OPR,162.62,165.98,165.0,164.71,22,50,22X50,0,0.0,0.0,0.0,166.11,0,,1613145238487,1613682899370,-1.11,34.129,0.889,0.001,-0.015,0.755,1.212,8,4.28,164.273,29.0,,230.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.67,-1.4,-0.84,False,False,True
SPY Jan 20 2023 235 Call,CALL,SPY_012023C235,OPR,158.19,161.52,156.76,160.27,22,50,22X50,0,0.0,0.0,0.0,161.76,0,,1612549945102,1613682899370,-5.0,33.742,0.884,0.001,-0.015,0.801,1.341,58,1.04,160.011,29.0,,235.0,1674248400000,701,R,1674262800000,100.0, ,,,-3.09,-1.49,-0.92,False,False,True
SPY Jan 20 2023 240 Call,CALL,SPY_012023C240,OPR,153.79,157.09,153.72,155.89,22,50,22X50,0,0.0,0.0,0.0,157.44,0,,1613063390336,1613682899370,-3.72,33.389,0.879,0.001,-0.016,0.85,1.468,35,3.0,155.79,29.0,,240.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.36,-1.55,-0.98,False,False,True
SPY Jan 20 2023 245 Call,CALL,SPY_012023C245,OPR,149.4,152.72,139.04,151.58,22,50,22X50,0,0.0,0.0,0.0,153.12,0,,1610045931548,1613682899370,-14.08,33.06,0.874,0.001,-0.017,0.9,1.591,16,-6.68,151.608,29.0,,245.0,1674248400000,701,R,1674262800000,100.0, ,,,-9.2,-1.54,-1.01,False,False,True
SPY Jan 20 2023 250 Call,CALL,SPY_012023C250,OPR,145.08,148.39,147.76,147.27,22,50,22X50,0,0.0,0.0,0.0,148.81,0,,1613490928522,1613682899026,-1.05,32.699,0.868,0.001,-0.018,0.95,1.707,50,7.04,147.419,29.0,,250.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.7,-1.54,-1.03,False,False,True
SPY Jan 20 2023 255 Call,CALL,SPY_012023C255,OPR,140.81,144.09,110.02,142.97,22,50,22X50,0,0.0,0.0,0.0,144.51,0,,1605797213379,1613682899026,-34.49,32.309,0.862,0.001,-0.018,0.999,1.817,1,-25.7,143.222,29.0,,255.0,1674248400000,701,R,1674262800000,100.0, ,,,-23.87,-1.54,-1.07,False,False,True
SPY Jan 20 2023 260 Call,CALL,SPY_012023C260,OPR,136.6,139.84,131.05,138.68,22,100,22X100,0,0.0,0.0,0.0,140.22,0,,1611325816902,1613682899403,-9.17,31.894,0.856,0.001,-0.019,1.048,1.922,34,0.33,139.018,29.0,,260.0,1674248400000,701,R,1674262800000,100.0, ,,,-6.54,-1.54,-1.1,False,False,True
SPY Jan 20 2023 265 Call,CALL,SPY_012023C265,OPR,132.38,135.62,136.0,134.46,22,100,22X100,0,0.0,0.0,0.0,135.96,0,,1613505805860,1613682899403,0.04,31.513,0.849,0.001,-0.02,1.099,2.023,12,10.28,134.872,29.0,,265.0,1674248400000,701,R,1674262800000,100.0, ,,,0.03,-1.5,-1.1,False,False,True
SPY Jan 20 2023 270 Call,CALL,SPY_012023C270,OPR,128.23,131.45,118.99,130.3,22,110,22X110,0,0.0,0.0,0.0,131.73,0,,1611930610180,1613682898109,-12.74,31.158,0.842,0.001,-0.021,1.15,2.12,64,-1.73,130.779,29.0,,270.0,1674248400000,701,R,1674262800000,100.0, ,,,-9.67,-1.43,-1.08,False,False,True
SPY Jan 20 2023 275 Call,CALL,SPY_012023C275,OPR,124.13,127.32,114.79,126.18,22,110,22X110,0,0.0,0.0,0.0,127.66,0,,1611932211443,1613682898111,-12.87,30.794,0.834,0.001,-0.021,1.202,2.212,128,-0.93,126.705,29.0,,275.0,1674248400000,701,R,1674262800000,100.0, ,,,-10.08,-1.48,-1.16,False,False,True
SPY Jan 20 2023 280 Call,CALL,SPY_012023C280,OPR,120.09,123.24,124.06,122.09,22,110,22X110,0,0.0,0.0,0.0,123.6,0,,1613496112826,1613682899409,0.46,30.43,0.826,0.001,-0.022,1.254,2.299,94,13.34,122.66,29.0,,280.0,1674248400000,701,R,1674262800000,100.0, ,,,0.38,-1.51,-1.22,False,False,True
SPY Jan 20 2023 285 Call,CALL,SPY_012023C285,OPR,116.05,119.19,118.18,118.05,22,100,22X100,0,0.0,0.0,0.0,119.55,0,,1612968912167,1613682899404,-1.37,30.076,0.817,0.002,-0.023,1.306,2.38,19,12.46,118.66,29.0,,285.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.14,-1.49,-1.25,False,False,True
SPY Jan 20 2023 290 Call,CALL,SPY_012023C290,OPR,112.09,115.19,114.8,114.05,22,100,22X100,0,0.0,0.0,0.0,115.55,0,,1613162551919,1613682899403,-0.75,29.716,0.808,0.002,-0.023,1.357,2.456,95,14.08,114.685,29.0,,290.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.65,-1.5,-1.29,False,False,True
SPY Jan 20 2023 295 Call,CALL,SPY_012023C295,OPR,108.18,111.23,96.75,110.1,22,100,22X100,0,0.0,0.0,0.0,111.59,0,,1611779921478,1613682899403,-14.84,29.356,0.799,0.002,-0.024,1.408,2.527,25,1.03,110.747,29.0,,295.0,1674248400000,701,R,1674262800000,100.0, ,,,-13.3,-1.49,-1.33,False,False,True
SPY Jan 20 2023 300 Call,CALL,SPY_012023C300,OPR,104.32,107.32,105.75,106.19,22,100,22X100,0,105.75,104.0,0.0,107.68,8,,1613679034224,1613682899722,-1.93,29.0,0.789,0.002,-0.025,1.459,2.592,228,15.03,106.85,29.0,,300.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.79,-1.49,-1.39,False,False,True
SPY Jan 20 2023 305 Call,CALL,SPY_012023C305,OPR,100.46,103.46,101.41,102.33,22,100,22X100,0,0.0,0.0,0.0,103.81,0,,1613063995944,1613682899403,-2.4,28.642,0.779,0.002,-0.025,1.509,2.652,30,15.69,102.991,29.0,,305.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.31,-1.48,-1.43,False,False,True
SPY Jan 20 2023 310 Call,CALL,SPY_012023C310,OPR,96.67,99.64,98.0,98.5,22,100,22X100,0,0.0,0.0,0.0,99.97,0,,1612884473728,1613682899403,-1.97,28.28,0.768,0.002,-0.026,1.559,2.706,46,17.28,99.165,29.0,,310.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.97,-1.47,-1.47,False,False,True
SPY Jan 20 2023 315 Call,CALL,SPY_012023C315,OPR,92.92,95.86,96.31,94.72,22,100,22X100,0,0.0,0.0,0.0,96.18,0,,1612969590677,1613682899403,0.13,27.921,0.757,0.002,-0.026,1.607,2.754,45,20.59,95.387,29.0,,315.0,1674248400000,701,R,1674262800000,100.0, ,,,0.13,-1.46,-1.52,False,False,True
SPY Jan 20 2023 320 Call,CALL,SPY_012023C320,OPR,89.23,92.13,89.4,90.99,22,100,22X100,0,0.0,0.0,0.0,92.45,0,,1613066204258,1613682899403,-3.05,27.56,0.745,0.002,-0.027,1.655,2.797,168,18.68,91.648,29.0,,320.0,1674248400000,701,R,1674262800000,100.0, ,,,-3.3,-1.46,-1.58,False,False,True
SPY Jan 20 2023 325 Call,CALL,SPY_012023C325,OPR,85.55,88.45,87.65,87.3,22,100,22X100,0,0.0,0.0,0.0,88.75,0,,1613576757911,1613682899405,-1.1,27.197,0.733,0.002,-0.027,1.701,2.835,161,21.93,87.953,29.0,,325.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.24,-1.45,-1.64,False,False,True
SPY Jan 20 2023 330 Call,CALL,SPY_012023C330,OPR,81.93,84.83,83.88,83.67,22,300,22X300,0,0.0,0.0,0.0,85.1,0,,1613054292115,1613682898914,-1.22,26.836,0.721,0.002,-0.028,1.746,2.866,189,23.16,84.308,29.0,,330.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.44,-1.44,-1.69,False,False,True
SPY Jan 20 2023 335 Call,CALL,SPY_012023C335,OPR,78.37,81.25,75.0,80.08,510,300,510X300,0,0.0,0.0,0.0,81.51,0,,1612464232540,1613682898914,-6.51,26.472,0.708,0.002,-0.028,1.789,2.892,111,19.28,80.707,29.0,,335.0,1674248400000,701,R,1674262800000,100.0, ,,,-7.99,-1.43,-1.76,False,False,True
SPY Jan 20 2023 340 Call,CALL,SPY_012023C340,OPR,74.87,77.72,75.0,76.54,516,300,516X300,0,75.0,75.0,0.0,77.95,5,,1613661143423,1613682899408,-2.95,26.108,0.695,0.003,-0.028,1.831,2.911,234,24.28,77.157,29.0,,340.0,1674248400000,701,R,1674262800000,100.0, ,,,-3.79,-1.41,-1.81,False,False,True
SPY Jan 20 2023 345 Call,CALL,SPY_012023C345,OPR,71.43,74.25,72.5,73.06,510,300,510X300,0,0.0,0.0,0.0,74.46,0,,1612899527363,1613682898917,-1.96,25.742,0.681,0.003,-0.029,1.87,2.925,79,26.78,73.658,29.0,,345.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.63,-1.4,-1.88,False,False,True
SPY Jan 20 2023 350 Call,CALL,SPY_012023C350,OPR,68.05,70.84,66.44,69.63,510,300,510X300,0,66.7,66.44,0.0,71.0,5,,1613661729902,1613682898917,-4.56,25.38,0.667,0.003,-0.029,1.908,2.933,2496,25.72,70.218,29.0,,350.0,1674248400000,701,R,1674262800000,100.0, ,,,-6.43,-1.37,-1.93,False,False,True
SPY Jan 20 2023 355 Call,CALL,SPY_012023C355,OPR,64.72,67.49,60.0,66.27,510,300,510X300,0,0.0,0.0,0.0,67.63,0,,1612375217828,1613682898917,-7.63,25.019,0.652,0.003,-0.029,1.944,2.935,262,24.28,66.84,29.0,,355.0,1674248400000,701,R,1674262800000,100.0, ,,,-11.28,-1.36,-2.01,False,False,True
SPY Jan 20 2023 360 Call,CALL,SPY_012023C360,OPR,61.46,64.2,64.0,62.97,510,300,510X300,0,0.0,0.0,0.0,64.26,0,,1613492461453,1613682898917,-0.26,24.657,0.637,0.003,-0.029,1.977,2.93,472,33.28,63.518,29.0,,360.0,1674248400000,701,R,1674262800000,100.0, ,,,-0.41,-1.3,-2.02,False,False,True
SPY Jan 20 2023 365 Call,CALL,SPY_012023C365,OPR,58.26,60.97,59.38,59.73,510,300,510X300,0,59.38,57.29,0.0,60.94,36,,1613678615985,1613682898917,-1.56,24.297,0.622,0.003,-0.029,2.007,2.92,390,33.66,60.263,29.0,,365.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.57,-1.22,-2.0,False,False,True
SPY Jan 20 2023 370 Call,CALL,SPY_012023C370,OPR,55.13,57.81,55.2,56.55,510,300,510X300,0,56.13,55.2,0.0,57.74,4,,1613661757430,1613682898917,-2.54,23.938,0.606,0.003,-0.029,2.034,2.903,452,34.48,57.073,29.0,,370.0,1674248400000,701,R,1674262800000,100.0, ,,,-4.39,-1.19,-2.06,False,False,True
SPY Jan 20 2023 375 Call,CALL,SPY_012023C375,OPR,52.07,54.72,53.75,53.44,510,300,510X300,0,0.0,0.0,0.0,54.61,0,,1613574042574,1613682898917,-0.86,23.579,0.589,0.003,-0.029,2.059,2.88,412,38.03,53.951,29.0,,375.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.57,-1.17,-2.13,False,False,True
SPY Jan 20 2023 380 Call,CALL,SPY_012023C380,OPR,49.08,51.7,50.32,50.41,833,800,833X800,0,50.32,50.32,0.0,51.54,1,,1613672778668,1613682899505,-1.22,23.225,0.572,0.003,-0.029,2.079,2.851,342,39.6,50.905,29.0,,380.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.37,-1.13,-2.2,False,False,True
SPY Jan 20 2023 385 Call,CALL,SPY_012023C385,OPR,46.18,48.77,46.5,47.47,816,800,816X800,0,47.9,46.5,0.0,48.62,2,,1613668199036,1613682899505,-2.12,22.653,0.555,0.003,-0.029,2.097,2.819,73,40.78,47.475,29.0,,385.0,1674248400000,701,R,1674262800000,100.0, ,,,-4.37,-1.15,-2.36,False,False,True
SPY Jan 20 2023 390 Call,CALL,SPY_012023C390,OPR,43.36,45.92,44.85,44.64,816,800,816X800,0,45.35,43.62,0.0,45.74,414,,1613678158553,1613682899505,-0.89,22.331,0.537,0.003,-0.029,2.11,2.776,463,44.13,44.64,29.0,,390.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.95,-1.1,-2.4,False,False,True
SPY Jan 20 2023 395 Call,CALL,SPY_012023C395,OPR,40.62,43.15,41.37,41.88,816,832,816X832,0,44.0,41.37,0.0,42.97,2,,1613660526107,1613682898068,-1.6,22.011,0.519,0.003,-0.028,2.119,2.727,37,41.37,41.885,29.0,,395.0,1674248400000,701,R,1674262800000,100.0, ,,,-3.71,-1.08,-2.51,False,False,False
SPY Jan 20 2023 400 Call,CALL,SPY_012023C400,OPR,37.97,40.48,39.62,39.23,816,832,816X832,0,39.62,38.2,0.0,40.28,6,,1613676945339,1613682898068,-0.65,21.698,0.501,0.003,-0.028,2.123,2.673,1472,39.62,39.225,29.0,,400.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.63,-1.05,-2.61,False,False,False
SPY Jan 20 2023 405 Call,CALL,SPY_012023C405,OPR,35.43,37.89,36.83,36.66,16,800,16X800,0,0.0,0.0,0.0,37.74,0,,1613582548938,1613682899938,-0.91,21.392,0.482,0.003,-0.028,2.123,2.613,320,36.83,36.66,29.0,,405.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.4,-1.08,-2.85,False,False,False
SPY Jan 20 2023 410 Call,CALL,SPY_012023C410,OPR,32.97,35.41,33.91,34.22,832,800,832X800,0,34.4,33.32,0.0,35.42,46,,1613679623255,1613682899505,-1.51,21.105,0.464,0.004,-0.027,2.118,2.548,1273,33.91,34.218,29.0,,410.0,1674248400000,701,R,1674262800000,100.0, ,,,-4.27,-1.2,-3.4,False,False,False
SPY Jan 20 2023 415 Call,CALL,SPY_012023C415,OPR,30.63,33.03,33.48,32.01,832,800,832X800,0,0.0,0.0,0.0,33.11,0,,1613595290456,1613682899505,0.37,20.891,0.445,0.004,-0.027,2.108,2.479,536,33.48,32.014,29.0,,415.0,1674248400000,701,R,1674262800000,100.0, ,,,1.12,-1.1,-3.31,False,False,False
SPY Jan 20 2023 420 Call,CALL,SPY_012023C420,OPR,29.3,30.75,29.5,29.81,1,800,1X800,0,29.5,28.95,0.0,30.8,3,,1613675406035,1613682899370,-1.3,20.637,0.427,0.004,-0.027,2.094,2.406,1955,29.5,29.81,29.0,,420.0,1674248400000,701,R,1674262800000,100.0, ,,,-4.22,-0.99,-3.21,False,False,False
SPY Jan 20 2023 425 Call,CALL,SPY_012023C425,OPR,26.25,28.59,27.0,27.61,841,800,841X800,0,27.0,26.85,0.0,28.49,11,,1613671074389,1613682899505,-1.49,20.343,0.408,0.004,-0.026,2.074,2.328,1578,27.0,27.608,29.0,,425.0,1674248400000,701,R,1674262800000,100.0, ,,,-5.22,-0.88,-3.09,False,False,False
SPY Jan 20 2023 430 Call,CALL,SPY_012023C430,OPR,24.23,26.53,26.67,25.41,841,800,841X800,0,0.0,0.0,0.0,26.23,0,,1613496443726,1613682899505,0.44,20.007,0.388,0.004,-0.025,2.048,2.244,761,26.67,25.407,29.0,,430.0,1674248400000,701,R,1674262800000,100.0, ,,,1.7,-0.82,-3.12,False,False,False
SPY Jan 20 2023 435 Call,CALL,SPY_012023C435,OPR,22.32,24.6,23.65,23.46,841,816,841X816,0,0.0,0.0,0.0,24.26,0,,1613578460043,1613682896396,-0.61,19.752,0.369,0.004,-0.025,2.018,2.159,221,23.65,23.46,29.0,,435.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.51,-0.8,-3.3,False,False,False
SPY Jan 20 2023 440 Call,CALL,SPY_012023C440,OPR,20.52,22.77,21.5,21.65,825,832,825X832,0,21.5,21.5,0.0,22.42,1,,1613670885548,1613682899505,-0.92,19.519,0.351,0.004,-0.024,1.984,2.073,224,21.5,21.645,29.0,,440.0,1674248400000,701,R,1674262800000,100.0, ,,,-4.1,-0.77,-3.46,False,False,False
SPY Jan 20 2023 445 Call,CALL,SPY_012023C445,OPR,18.84,21.04,19.5,19.94,1249,1210,1249X1210,0,19.5,19.5,0.0,20.68,1,,1613669789596,1613682896931,-1.18,19.299,0.332,0.003,-0.023,1.945,1.984,155,19.5,19.94,29.0,,445.0,1674248400000,701,R,1674262800000,100.0, ,,,-5.71,-0.74,-3.58,False,False,False
SPY Jan 20 2023 450 Call,CALL,SPY_012023C450,OPR,17.27,19.43,17.61,18.35,1200,1200,1200X1200,0,18.8,17.61,0.0,19.0,15,,1613667838910,1613682896084,-1.39,19.095,0.314,0.003,-0.023,1.902,1.895,6819,17.61,18.35,29.0,,450.0,1674248400000,701,R,1674262800000,100.0, ,,,-7.29,-0.64,-3.4,False,False,False
SPY Jan 20 2023 455 Call,CALL,SPY_012023C455,OPR,15.81,17.93,17.2,16.87,1224,1237,1224X1237,0,0.0,0.0,0.0,17.55,0,,1613586677903,1613682896931,-0.35,18.906,0.297,0.003,-0.022,1.855,1.806,70,17.2,16.87,29.0,,455.0,1674248400000,701,R,1674262800000,100.0, ,,,-1.99,-0.68,-3.87,False,False,False
SPY Jan 20 2023 460 Call,CALL,SPY_012023C460,OPR,14.46,16.53,15.75,15.5,1251,1224,1251X1224,0,15.75,15.75,0.0,16.13,2,,1613659431989,1613682896397,-0.37,18.732,0.28,0.003,-0.021,1.805,1.717,121,15.75,15.495,29.0,,460.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.33,-0.63,-3.91,False,False,False
SPY Jan 20 2023 465 Call,CALL,SPY_012023C465,OPR,13.21,15.23,14.5,14.22,1200,1200,1200X1200,0,0.0,0.0,0.0,14.82,0,,1613494809884,1613682896084,-0.32,18.57,0.264,0.003,-0.021,1.753,1.63,81,14.5,14.22,29.0,,465.0,1674248400000,701,R,1674262800000,100.0, ,,,-2.13,-0.59,-4.02,False,False,False
SPY Jan 20 2023 470 Call,CALL,SPY_012023C470,OPR,12.06,14.03,12.9,13.05,1200,1200,1200X1200,0,0.0,0.0,0.0,13.61,0,,1613162770010,1613682896084,-0.71,18.425,0.248,0.003,-0.02,1.698,1.544,46,12.9,13.045,29.0,,470.0,1674248400000,701,R,1674262800000,100.0, ,,,-5.18,-0.56,-4.12,False,False,False
