description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Jan 21 2022 240 Call,CALL,SPY_012122C240,OPR,144.23,147.01,141.01,145.62,5,295,5X295,0,0.0,0.0,0.0,145.61,0,,1614871350913,1614978899390,-4.6,36.894,0.912,0.001,-0.02,0.414,0.426,350,-2.62,144.613,29.0,,240.0,1642798800000,320,R,1642813200000,100.0, ,,,-3.16,0.01,0.01,False,True,False,03-07-2021
SPY Jan 21 2022 245 Call,CALL,SPY_012122C245,OPR,139.58,142.31,132.32,140.95,73,294,73X294,0,132.32,132.32,0.0,140.97,1,,1614960826611,1614978899381,-8.65,36.426,0.908,0.001,-0.021,0.444,0.521,355,-6.31,140.149,29.0,,245.0,1642798800000,320,R,1642813200000,100.0, ,,,-6.13,-0.02,-0.01,False,True,False,03-07-2021
SPY Jan 21 2022 250 Call,CALL,SPY_012122C250,OPR,134.83,137.62,136.19,136.23,5,263,5X263,0,136.19,129.91,0.0,136.33,9,,1614978037049,1614978899300,-0.14,35.903,0.905,0.001,-0.022,0.475,0.61,4756,2.56,135.668,29.0,,250.0,1642798800000,320,R,1642813200000,100.0, ,,,-0.11,-0.11,-0.08,False,True,False,03-07-2021
SPY Jan 21 2022 255 Call,CALL,SPY_012122C255,OPR,130.19,132.98,139.0,131.58,5,263,5X263,0,0.0,0.0,0.0,131.7,0,,1614200213888,1614978899300,7.3,35.333,0.901,0.001,-0.023,0.506,0.694,2578,10.37,131.172,29.0,,255.0,1642798800000,320,R,1642813200000,100.0, ,,,5.54,-0.12,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 260 Call,CALL,SPY_012122C260,OPR,125.63,128.38,131.81,127.01,72,263,72X263,0,0.0,0.0,0.0,127.08,0,,1614017197243,1614978899300,4.73,34.722,0.896,0.001,-0.024,0.537,0.773,411,8.18,126.662,29.0,,260.0,1642798800000,320,R,1642813200000,100.0, ,,,3.73,-0.07,-0.06,False,True,False,03-07-2021
SPY Jan 21 2022 265 Call,CALL,SPY_012122C265,OPR,121.0,123.8,115.35,122.4,5,262,5X262,0,115.35,115.35,0.0,122.57,1,,1614959252184,1614978899300,-7.22,34.283,0.89,0.001,-0.026,0.575,0.855,663,-3.28,122.259,29.0,,265.0,1642798800000,320,R,1642813200000,100.0, ,,,-5.89,-0.17,-0.14,False,True,False,03-07-2021
SPY Jan 21 2022 270 Call,CALL,SPY_012122C270,OPR,116.47,119.26,121.26,117.87,5,292,5X292,0,0.0,0.0,0.0,118.07,0,,1614702161278,1614978899390,3.19,33.789,0.884,0.001,-0.027,0.612,0.932,1500,7.63,117.847,29.0,,270.0,1642798800000,320,R,1642813200000,100.0, ,,,2.7,-0.21,-0.18,False,True,False,03-07-2021
SPY Jan 21 2022 275 Call,CALL,SPY_012122C275,OPR,112.04,114.76,107.31,113.4,71,261,71X261,0,107.31,107.31,0.0,113.58,1,,1614957300429,1614978899712,-6.27,33.246,0.877,0.001,-0.028,0.65,1.003,1577,-1.32,113.426,29.0,,275.0,1642798800000,320,R,1642813200000,100.0, ,,,-5.52,-0.18,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 280 Call,CALL,SPY_012122C280,OPR,107.51,110.3,109.71,108.91,5,261,5X261,0,0.0,0.0,0.0,109.09,0,,1614276546041,1614978899300,0.62,32.658,0.87,0.002,-0.029,0.688,1.069,1533,6.08,108.996,29.0,,280.0,1642798800000,320,R,1642813200000,100.0, ,,,0.57,-0.19,-0.17,False,True,False,03-07-2021
SPY Jan 21 2022 285 Call,CALL,SPY_012122C285,OPR,103.08,105.88,100.15,104.48,5,290,5X290,0,0.0,0.0,0.0,104.6,0,,1614870856822,1614978899300,-4.45,32.031,0.863,0.002,-0.031,0.725,1.131,406,1.52,104.56,29.0,,285.0,1642798800000,320,R,1642813200000,100.0, ,,,-4.26,-0.12,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 290 Call,CALL,SPY_012122C290,OPR,98.69,101.51,94.16,100.1,5,290,5X290,0,0.0,0.0,0.0,100.12,0,,1614891294785,1614978899300,-5.96,31.366,0.854,0.002,-0.031,0.763,1.189,1718,0.53,100.117,29.0,,290.0,1642798800000,320,R,1642813200000,100.0, ,,,-5.95,-0.02,-0.02,False,True,False,03-07-2021
SPY Jan 21 2022 295 Call,CALL,SPY_012122C295,OPR,94.37,97.19,96.09,95.78,5,289,5X289,0,0.0,0.0,0.0,95.63,0,,1614800808686,1614978899300,0.46,30.667,0.846,0.002,-0.032,0.801,1.243,515,7.46,95.668,29.0,,295.0,1642798800000,320,R,1642813200000,100.0, ,,,0.48,0.15,0.15,False,True,False,03-07-2021
SPY Jan 21 2022 300 Call,CALL,SPY_012122C300,OPR,90.09,92.89,89.72,91.49,5,259,5X259,0,89.72,83.06,0.0,91.42,32,,1614970376394,1614978899300,-1.7,30.266,0.834,0.002,-0.034,0.847,1.297,1943,6.09,91.493,29.0,,300.0,1642798800000,320,R,1642813200000,100.0, ,,,-1.86,0.07,0.07,False,True,False,03-07-2021
SPY Jan 21 2022 305 Call,CALL,SPY_012122C305,OPR,85.84,88.66,81.35,87.25,5,288,5X288,0,81.39,78.93,0.0,87.29,123,,1614963739234,1614978899712,-5.94,29.885,0.822,0.002,-0.035,0.894,1.345,489,2.72,87.387,29.0,,305.0,1642798800000,320,R,1642813200000,100.0, ,,,-6.81,-0.04,-0.05,False,True,False,03-07-2021
SPY Jan 21 2022 310 Call,CALL,SPY_012122C310,OPR,81.67,84.49,77.32,83.08,5,258,5X258,0,77.38,77.32,0.0,83.17,120,,1614959474113,1614978899712,-5.85,29.444,0.81,0.003,-0.037,0.939,1.388,1138,3.69,83.28,29.0,,310.0,1642798800000,320,R,1642813200000,100.0, ,,,-7.04,-0.09,-0.11,False,True,False,03-07-2021
SPY Jan 21 2022 315 Call,CALL,SPY_012122C315,OPR,77.53,80.36,71.48,78.94,5,287,5X287,0,71.48,71.48,0.0,79.06,1,,1614961503092,1614978899712,-7.58,28.947,0.796,0.003,-0.038,0.983,1.425,325,2.85,79.172,29.0,,315.0,1642798800000,320,R,1642813200000,100.0, ,,,-9.58,-0.11,-0.14,False,True,False,03-07-2021
SPY Jan 21 2022 320 Call,CALL,SPY_012122C320,OPR,73.46,76.28,67.51,74.87,5,287,5X287,0,69.03,67.51,0.0,75.03,2,,1614961897664,1614978899712,-7.52,28.481,0.782,0.003,-0.039,1.027,1.457,2751,3.88,75.15,29.0,,320.0,1642798800000,320,R,1642813200000,100.0, ,,,-10.02,-0.16,-0.21,False,True,False,03-07-2021
SPY Jan 21 2022 325 Call,CALL,SPY_012122C325,OPR,69.45,72.28,71.6,70.87,5,286,5X286,0,71.6,63.61,0.0,71.01,4,,1614977587302,1614978899712,0.59,27.975,0.767,0.003,-0.04,1.071,1.484,767,12.97,71.143,29.0,,325.0,1642798800000,320,R,1642813200000,100.0, ,,,0.83,-0.15,-0.21,False,True,False,03-07-2021
SPY Jan 21 2022 330 Call,CALL,SPY_012122C330,OPR,66.03,67.81,67.56,66.92,5,286,5X286,0,67.56,66.9,0.0,67.0,2,,1614977637551,1614978899712,0.56,27.415,0.752,0.003,-0.041,1.112,1.506,6119,13.93,67.137,29.0,,330.0,1642798800000,320,R,1642813200000,100.0, ,,,0.83,-0.08,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 331 Call,CALL,SPY_012122C331,OPR,65.19,67.02,0.0,66.1,230,256,230X256,0,0.0,0.0,0.0,66.2,0,,0,1614978899712,0.0,27.296,0.749,0.003,-0.041,1.12,1.51,0,13.48,66.336,29.0,,331.0,1642798800000,320,R,1642813200000,100.0, ,,,0.0,-0.09,-0.14,False,True,False,03-07-2021
SPY Jan 21 2022 332 Call,CALL,SPY_012122C332,OPR,64.46,66.24,70.06,65.35,5,285,5X285,0,0.0,0.0,0.0,65.41,0,,1614616312798,1614978899712,4.65,27.186,0.746,0.003,-0.041,1.129,1.514,2,18.43,65.545,29.0,,332.0,1642798800000,320,R,1642813200000,100.0, ,,,7.11,-0.06,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 333 Call,CALL,SPY_012122C333,OPR,63.68,65.46,72.4,64.57,5,285,5X285,0,0.0,0.0,0.0,64.62,0,,1613162160030,1614978899712,7.78,27.077,0.742,0.003,-0.041,1.137,1.517,2,21.77,64.759,29.0,,333.0,1642798800000,320,R,1642813200000,100.0, ,,,12.04,-0.05,-0.08,False,True,False,03-07-2021
SPY Jan 21 2022 334 Call,CALL,SPY_012122C334,OPR,62.9,64.68,0.0,63.79,5,256,5X256,0,0.0,0.0,0.0,63.84,0,,0,1614978899712,0.0,26.974,0.739,0.003,-0.042,1.145,1.52,0,14.16,63.983,29.0,,334.0,1642798800000,320,R,1642813200000,100.0, ,,,0.0,-0.05,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 335 Call,CALL,SPY_012122C335,OPR,62.13,63.91,57.38,63.02,5,285,5X285,0,57.38,57.38,0.0,63.07,1,,1614958808552,1614978899712,-5.69,26.869,0.736,0.003,-0.042,1.153,1.523,2605,8.75,63.207,29.0,,335.0,1642798800000,320,R,1642813200000,100.0, ,,,-9.02,-0.05,-0.08,False,True,False,03-07-2021
SPY Jan 21 2022 336 Call,CALL,SPY_012122C336,OPR,61.36,63.14,67.93,62.25,5,285,5X285,0,0.0,0.0,0.0,62.3,0,,1612803968316,1614978899712,5.63,26.766,0.732,0.003,-0.042,1.161,1.525,1,20.3,62.436,29.0,,336.0,1642798800000,320,R,1642813200000,100.0, ,,,9.04,-0.05,-0.08,False,True,False,03-07-2021
SPY Jan 21 2022 337 Call,CALL,SPY_012122C337,OPR,60.59,62.37,0.0,61.48,5,255,5X255,0,0.0,0.0,0.0,61.53,0,,0,1614978899712,0.0,26.661,0.729,0.004,-0.042,1.169,1.528,0,14.85,61.665,29.0,,337.0,1642798800000,320,R,1642813200000,100.0, ,,,0.0,-0.05,-0.07,False,True,False,03-07-2021
SPY Jan 21 2022 338 Call,CALL,SPY_012122C338,OPR,59.83,61.61,0.0,60.72,5,285,5X285,0,0.0,0.0,0.0,60.76,0,,0,1614978899712,0.0,26.559,0.725,0.004,-0.042,1.178,1.53,0,15.09,60.9,29.0,,338.0,1642798800000,320,R,1642813200000,100.0, ,,,0.0,-0.04,-0.07,False,True,False,03-07-2021
SPY Jan 21 2022 339 Call,CALL,SPY_012122C339,OPR,59.06,60.84,59.73,59.95,5,255,5X255,0,0.0,0.0,0.0,60.0,0,,1612276347786,1614978899712,-0.27,26.462,0.722,0.004,-0.042,1.186,1.532,0,15.1,60.145,29.0,,339.0,1642798800000,320,R,1642813200000,100.0, ,,,-0.46,-0.05,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 340 Call,CALL,SPY_012122C340,OPR,58.3,60.09,57.85,59.2,5,285,5X285,0,58.0,57.85,0.0,59.25,2,,1614969718090,1614978899712,-1.4,26.363,0.718,0.004,-0.042,1.194,1.534,5831,14.22,59.39,29.0,,340.0,1642798800000,320,R,1642813200000,100.0, ,,,-2.36,-0.05,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 341 Call,CALL,SPY_012122C341,OPR,57.54,59.32,54.08,58.43,5,255,5X255,0,55.11,54.08,0.0,58.49,2,,1614957556466,1614978899712,-4.41,26.262,0.714,0.004,-0.043,1.201,1.535,1,11.45,58.634,29.0,,341.0,1642798800000,320,R,1642813200000,100.0, ,,,-7.55,-0.06,-0.11,False,True,False,03-07-2021
SPY Jan 21 2022 342 Call,CALL,SPY_012122C342,OPR,56.78,58.56,59.05,57.67,5,284,5X284,0,0.0,0.0,0.0,57.74,0,,1614364908310,1614978899712,1.31,26.158,0.711,0.004,-0.043,1.209,1.536,2,17.42,57.879,29.0,,342.0,1642798800000,320,R,1642813200000,100.0, ,,,2.27,-0.07,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 343 Call,CALL,SPY_012122C343,OPR,56.02,57.8,59.56,56.91,5,255,5X255,0,0.0,0.0,0.0,56.98,0,,1612470637069,1614978899712,2.58,26.053,0.707,0.004,-0.043,1.217,1.537,1,18.93,57.125,29.0,,343.0,1642798800000,320,R,1642813200000,100.0, ,,,4.52,-0.07,-0.13,False,True,False,03-07-2021
SPY Jan 21 2022 344 Call,CALL,SPY_012122C344,OPR,55.27,57.05,62.17,56.16,5,255,5X255,0,0.0,0.0,0.0,56.23,0,,1614017784493,1614978899712,5.94,25.947,0.703,0.004,-0.043,1.224,1.538,4,22.54,56.374,29.0,,344.0,1642798800000,320,R,1642813200000,100.0, ,,,10.56,-0.07,-0.13,False,True,False,03-07-2021
SPY Jan 21 2022 345 Call,CALL,SPY_012122C345,OPR,54.48,56.3,51.75,55.39,5,255,5X255,0,51.75,51.75,0.0,55.48,1,,1614955348322,1614978899712,-3.73,25.838,0.7,0.004,-0.043,1.232,1.539,3685,13.12,55.622,29.0,,345.0,1642798800000,320,R,1642813200000,100.0, ,,,-6.72,-0.09,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 346 Call,CALL,SPY_012122C346,OPR,53.77,55.55,61.13,54.66,5,255,5X255,0,0.0,0.0,0.0,54.75,0,,1614020577797,1614978899712,6.38,25.742,0.696,0.004,-0.043,1.239,1.539,32,23.5,54.888,29.0,,346.0,1642798800000,320,R,1642813200000,100.0, ,,,11.66,-0.09,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 347 Call,CALL,SPY_012122C347,OPR,53.03,54.81,60.2,53.92,5,255,5X255,0,0.0,0.0,0.0,54.01,0,,1614184660770,1614978899668,6.19,25.643,0.692,0.004,-0.043,1.247,1.539,1,23.57,54.154,29.0,,347.0,1642798800000,320,R,1642813200000,100.0, ,,,11.46,-0.09,-0.17,False,True,False,03-07-2021
SPY Jan 21 2022 348 Call,CALL,SPY_012122C348,OPR,52.29,54.07,56.73,53.18,5,337,5X337,0,0.0,0.0,0.0,53.28,0,,1612473254804,1614978899768,3.45,25.541,0.688,0.004,-0.043,1.254,1.539,11,21.1,53.42,29.0,,348.0,1642798800000,320,R,1642813200000,100.0, ,,,6.48,-0.1,-0.18,False,True,False,03-07-2021
SPY Jan 21 2022 349 Call,CALL,SPY_012122C349,OPR,51.55,53.34,60.85,52.45,5,409,5X409,0,0.0,0.0,0.0,52.54,0,,1613753536930,1614978899741,8.31,25.437,0.684,0.004,-0.044,1.261,1.538,3,26.22,52.686,29.0,,349.0,1642798800000,320,R,1642813200000,100.0, ,,,15.81,-0.1,-0.18,False,True,False,03-07-2021
SPY Jan 21 2022 350 Call,CALL,SPY_012122C350,OPR,50.81,52.6,51.95,51.71,5,355,5X355,0,52.0,46.7,0.0,51.81,40,,1614977473280,1614978899766,0.14,25.33,0.68,0.004,-0.044,1.268,1.538,5087,18.32,51.952,29.0,,350.0,1642798800000,320,R,1642813200000,100.0, ,,,0.28,-0.1,-0.2,False,True,False,03-07-2021
SPY Jan 21 2022 351 Call,CALL,SPY_012122C351,OPR,50.09,51.87,46.98,50.98,5,336,5X336,0,0.0,0.0,0.0,51.07,0,,1614890501915,1614978899845,-4.09,25.221,0.676,0.004,-0.044,1.275,1.537,1,14.35,51.219,29.0,,351.0,1642798800000,320,R,1642813200000,100.0, ,,,-8.01,-0.09,-0.18,False,True,False,03-07-2021
SPY Jan 21 2022 352 Call,CALL,SPY_012122C352,OPR,49.35,51.15,57.62,50.25,5,408,5X408,0,0.0,0.0,0.0,50.34,0,,1613578461944,1614978899793,7.28,25.11,0.672,0.004,-0.044,1.282,1.536,0,25.99,50.485,29.0,,352.0,1642798800000,320,R,1642813200000,100.0, ,,,14.47,-0.09,-0.18,False,True,False,03-07-2021
SPY Jan 21 2022 353 Call,CALL,SPY_012122C353,OPR,48.63,50.42,54.17,49.53,5,336,5X336,0,0.0,0.0,0.0,49.6,0,,1614004314231,1614978899845,4.57,24.996,0.668,0.004,-0.044,1.289,1.535,3,23.54,49.751,29.0,,353.0,1642798800000,320,R,1642813200000,100.0, ,,,9.2,-0.08,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 354 Call,CALL,SPY_012122C354,OPR,47.91,49.7,57.0,48.81,5,408,5X408,0,0.0,0.0,0.0,48.87,0,,1613751908346,1614978899741,8.13,24.879,0.664,0.004,-0.044,1.296,1.533,23,27.37,49.018,29.0,,354.0,1642798800000,320,R,1642813200000,100.0, ,,,16.64,-0.06,-0.13,False,True,False,03-07-2021
SPY Jan 21 2022 355 Call,CALL,SPY_012122C355,OPR,47.18,48.97,52.5,48.08,5,408,5X408,0,0.0,0.0,0.0,48.14,0,,1614270626027,1614978899741,4.36,24.76,0.66,0.004,-0.044,1.302,1.532,4847,23.87,48.285,29.0,,355.0,1642798800000,320,R,1642813200000,100.0, ,,,9.07,-0.06,-0.13,False,True,False,03-07-2021
SPY Jan 21 2022 356 Call,CALL,SPY_012122C356,OPR,46.46,48.25,55.64,47.36,5,352,5X352,0,0.0,0.0,0.0,47.41,0,,1613595992505,1614978899766,8.23,24.648,0.655,0.004,-0.044,1.308,1.53,14,28.01,47.564,29.0,,356.0,1642798800000,320,R,1642813200000,100.0, ,,,17.35,-0.06,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 357 Call,CALL,SPY_012122C357,OPR,45.74,47.53,41.9,46.64,5,334,5X334,0,0.0,0.0,0.0,46.69,0,,1614886347879,1614978899897,-4.79,24.533,0.651,0.004,-0.044,1.315,1.527,6,15.27,46.842,29.0,,357.0,1642798800000,320,R,1642813200000,100.0, ,,,-10.26,-0.06,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 358 Call,CALL,SPY_012122C358,OPR,45.03,46.82,44.07,45.93,5,254,5X254,0,0.0,0.0,0.0,45.99,0,,1611781674681,1614978899712,-1.92,24.43,0.647,0.004,-0.044,1.321,1.525,1,18.44,46.14,29.0,,358.0,1642798800000,320,R,1642813200000,100.0, ,,,-4.17,-0.06,-0.14,False,True,False,03-07-2021
SPY Jan 21 2022 359 Call,CALL,SPY_012122C359,OPR,44.32,46.12,54.4,45.22,5,283,5X283,0,0.0,0.0,0.0,45.29,0,,1613486058968,1614978899712,9.11,24.324,0.643,0.004,-0.044,1.327,1.522,13,29.77,45.437,29.0,,359.0,1642798800000,320,R,1642813200000,100.0, ,,,20.12,-0.07,-0.15,False,True,False,03-07-2021
SPY Jan 21 2022 360 Call,CALL,SPY_012122C360,OPR,43.62,45.41,44.75,44.52,5,254,5X254,0,44.75,41.44,0.0,44.58,2,,1614977385084,1614978899712,0.17,24.216,0.638,0.004,-0.044,1.333,1.519,7343,21.12,44.735,29.0,,360.0,1642798800000,320,R,1642813200000,100.0, ,,,0.37,-0.07,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 361 Call,CALL,SPY_012122C361,OPR,42.91,44.71,48.45,43.81,5,254,5X254,0,0.0,0.0,0.0,43.88,0,,1612539975818,1614978899712,4.57,24.106,0.634,0.004,-0.044,1.339,1.516,1,25.82,44.034,29.0,,361.0,1642798800000,320,R,1642813200000,100.0, ,,,10.41,-0.07,-0.17,False,True,False,03-07-2021
SPY Jan 21 2022 362 Call,CALL,SPY_012122C362,OPR,42.22,44.02,38.0,43.12,5,283,5X283,0,38.0,38.0,0.0,43.18,1,,1614962334317,1614978899780,-5.18,23.993,0.629,0.004,-0.044,1.344,1.512,11,16.37,43.333,29.0,,362.0,1642798800000,320,R,1642813200000,100.0, ,,,-12.0,-0.06,-0.14,False,True,False,03-07-2021
SPY Jan 21 2022 363 Call,CALL,SPY_012122C363,OPR,41.5,43.32,37.25,42.41,5,253,5X253,0,37.25,37.25,0.0,42.48,3,,1614960628410,1614978899780,-5.23,23.877,0.625,0.004,-0.044,1.35,1.509,4,16.62,42.633,29.0,,363.0,1642798800000,320,R,1642813200000,100.0, ,,,-12.31,-0.07,-0.17,False,True,False,03-07-2021
SPY Jan 21 2022 364 Call,CALL,SPY_012122C364,OPR,40.81,42.64,50.92,41.73,5,408,5X408,0,0.0,0.0,0.0,41.78,0,,1613504856997,1614978899883,9.14,23.759,0.62,0.005,-0.044,1.355,1.505,23,31.29,41.932,29.0,,364.0,1642798800000,320,R,1642813200000,100.0, ,,,21.88,-0.06,-0.13,False,True,False,03-07-2021
SPY Jan 21 2022 365 Call,CALL,SPY_012122C365,OPR,40.15,41.95,41.25,41.05,5,407,5X407,0,41.25,35.88,0.0,41.08,8,,1614977271693,1614978899884,0.17,23.641,0.616,0.005,-0.044,1.361,1.501,10391,22.62,41.236,29.0,,365.0,1642798800000,320,R,1642813200000,100.0, ,,,0.41,-0.03,-0.08,False,True,False,03-07-2021
SPY Jan 21 2022 366 Call,CALL,SPY_012122C366,OPR,39.47,41.25,42.4,40.36,5,253,5X253,0,0.0,0.0,0.0,40.4,0,,1614091099360,1614978899854,2.0,23.532,0.611,0.005,-0.044,1.366,1.496,25,24.77,40.556,29.0,,366.0,1642798800000,320,R,1642813200000,100.0, ,,,4.94,-0.04,-0.11,False,True,False,03-07-2021
SPY Jan 21 2022 367 Call,CALL,SPY_012122C367,OPR,38.77,40.59,44.05,39.68,5,297,5X297,0,0.0,0.0,0.0,39.72,0,,1614616870013,1614978899895,4.33,23.421,0.606,0.005,-0.044,1.371,1.491,3,27.42,39.876,29.0,,367.0,1642798800000,320,R,1642813200000,100.0, ,,,10.89,-0.04,-0.11,False,True,False,03-07-2021
SPY Jan 21 2022 368 Call,CALL,SPY_012122C368,OPR,38.11,39.9,41.69,39.0,5,333,5X333,0,0.0,0.0,0.0,39.05,0,,1614610050574,1614978899896,2.64,23.314,0.602,0.005,-0.044,1.375,1.486,1,26.06,39.206,29.0,,368.0,1642798800000,320,R,1642813200000,100.0, ,,,6.75,-0.05,-0.12,False,True,False,03-07-2021
SPY Jan 21 2022 369 Call,CALL,SPY_012122C369,OPR,37.4,39.22,33.32,38.31,222,5,222X5,0,33.32,33.32,0.0,38.39,8,,1614960640751,1614978899779,-5.07,23.208,0.597,0.005,-0.044,1.38,1.481,51,18.69,38.542,29.0,,369.0,1642798800000,320,R,1642813200000,100.0, ,,,-13.2,-0.08,-0.2,False,True,False,03-07-2021
SPY Jan 21 2022 370 Call,CALL,SPY_012122C370,OPR,36.76,38.56,37.78,37.66,5,253,5X253,0,37.78,32.49,0.0,37.72,21,,1614978090145,1614978899743,0.06,23.099,0.592,0.005,-0.044,1.384,1.475,7136,24.15,37.878,29.0,,370.0,1642798800000,320,R,1642813200000,100.0, ,,,0.15,-0.06,-0.17,False,True,False,03-07-2021
SPY Jan 21 2022 371 Call,CALL,SPY_012122C371,OPR,36.07,37.89,39.6,36.98,222,5,222X5,0,0.0,0.0,0.0,37.06,0,,1614106758386,1614978899743,2.54,22.987,0.587,0.005,-0.044,1.388,1.47,41,26.97,37.214,29.0,,371.0,1642798800000,320,R,1642813200000,100.0, ,,,6.86,-0.08,-0.21,False,True,False,03-07-2021
SPY Jan 21 2022 372 Call,CALL,SPY_012122C372,OPR,35.41,37.23,39.24,36.32,222,5,222X5,0,0.0,0.0,0.0,36.4,0,,1614106844604,1614978899743,2.84,22.874,0.582,0.005,-0.044,1.392,1.464,28,27.61,36.552,29.0,,372.0,1642798800000,320,R,1642813200000,100.0, ,,,7.82,-0.08,-0.21,False,True,False,03-07-2021
SPY Jan 21 2022 373 Call,CALL,SPY_012122C373,OPR,34.75,36.57,35.37,35.66,247,5,247X5,0,35.37,30.42,0.0,35.74,295,,1614974318754,1614978899743,-0.37,22.76,0.577,0.005,-0.044,1.396,1.457,245,24.74,35.893,29.0,,373.0,1642798800000,320,R,1642813200000,100.0, ,,,-1.02,-0.08,-0.21,False,True,False,03-07-2021
SPY Jan 21 2022 374 Call,CALL,SPY_012122C374,OPR,34.1,35.92,31.0,35.01,247,5,247X5,0,31.65,30.5,0.0,35.08,7,,1614963626223,1614978899743,-4.08,22.646,0.572,0.005,-0.044,1.4,1.451,15,21.37,35.239,29.0,,374.0,1642798800000,320,R,1642813200000,100.0, ,,,-11.63,-0.07,-0.2,False,True,False,03-07-2021
SPY Jan 21 2022 375 Call,CALL,SPY_012122C375,OPR,33.52,35.28,34.58,34.4,5,253,5X253,0,34.58,29.29,0.0,34.43,32,,1614977836708,1614978899743,0.15,22.529,0.567,0.005,-0.043,1.403,1.444,9966,25.95,34.585,29.0,,375.0,1642798800000,320,R,1642813200000,100.0, ,,,0.45,-0.03,-0.07,False,True,False,03-07-2021
SPY Jan 21 2022 376 Call,CALL,SPY_012122C376,OPR,32.81,34.63,30.47,33.72,247,5,247X5,0,30.47,28.78,0.0,33.77,22,,1614965260509,1614978899744,-3.3,22.409,0.562,0.005,-0.043,1.406,1.437,147,22.84,33.931,29.0,,376.0,1642798800000,320,R,1642813200000,100.0, ,,,-9.77,-0.05,-0.15,False,True,False,03-07-2021
SPY Jan 21 2022 377 Call,CALL,SPY_012122C377,OPR,32.17,33.99,32.7,33.08,246,5,246X5,0,32.7,29.12,0.0,33.13,31,,1614975569487,1614978899745,-0.43,22.299,0.557,0.005,-0.043,1.409,1.43,25,26.07,33.295,29.0,,377.0,1642798800000,320,R,1642813200000,100.0, ,,,-1.31,-0.05,-0.16,False,True,False,03-07-2021
SPY Jan 21 2022 378 Call,CALL,SPY_012122C378,OPR,31.6,33.37,32.65,32.49,5,407,5X407,0,32.65,28.66,0.0,32.5,9,,1614978090145,1614978899747,0.15,22.186,0.552,0.005,-0.043,1.412,1.422,181,27.02,32.66,29.0,,378.0,1642798800000,320,R,1642813200000,100.0, ,,,0.47,-0.01,-0.04,False,True,False,03-07-2021
SPY Jan 21 2022 379 Call,CALL,SPY_012122C379,OPR,30.96,32.73,30.12,31.85,5,407,5X407,0,30.19,26.18,0.0,31.86,3,,1614972071233,1614978899744,-1.74,22.07,0.546,0.005,-0.043,1.415,1.414,26,25.49,32.025,29.0,,379.0,1642798800000,320,R,1642813200000,100.0, ,,,-5.46,-0.02,-0.05,False,True,False,03-07-2021
SPY Jan 21 2022 380 Call,CALL,SPY_012122C380,OPR,30.9,31.58,30.32,31.24,4,92,4X92,0,31.44,25.96,0.0,31.22,125,,1614978009723,1614978899895,-0.9,21.95,0.541,0.005,-0.043,1.417,1.406,6144,26.69,31.389,29.0,,380.0,1642798800000,320,R,1642813200000,100.0, ,,,-2.89,0.02,0.05,False,True,False,03-07-2021
SPY Jan 21 2022 381 Call,CALL,SPY_012122C381,OPR,29.65,31.47,30.61,30.56,5,330,5X330,0,30.61,26.88,0.0,30.59,3,,1614977305358,1614978899793,0.02,21.71,0.535,0.005,-0.042,1.419,1.398,10,27.98,30.587,29.0,,381.0,1642798800000,320,R,1642813200000,100.0, ,,,0.08,-0.03,-0.09,False,True,False,03-07-2021
SPY Jan 21 2022 382 Call,CALL,SPY_012122C382,OPR,29.03,30.85,28.99,29.94,5,330,5X330,0,28.99,25.22,0.0,29.95,4,,1614972570142,1614978899793,-0.96,21.583,0.53,0.005,-0.042,1.421,1.39,356,27.36,29.95,29.0,,382.0,1642798800000,320,R,1642813200000,100.0, ,,,-3.21,-0.01,-0.03,False,True,False,03-07-2021
SPY Jan 21 2022 383 Call,CALL,SPY_012122C383,OPR,28.42,30.24,29.16,29.33,5,330,5X330,0,29.16,28.68,0.0,29.33,3,,1614975471583,1614978899793,-0.17,21.464,0.525,0.005,-0.042,1.422,1.381,68,28.53,29.33,29.0,,383.0,1642798800000,320,R,1642813200000,100.0, ,,,-0.58,0.0,0.0,False,True,False,03-07-2021
